"","fips","cand","st","votes","total_votes","pct","lead"
"13622","56003","Donald Trump","WY",4067,5079,0.800748178775349,"Donald Trump"
"13623","56003","Hillary Clinton","WY",594,5079,0.116952155936208,"Donald Trump"
"13628","46027","Hillary Clinton","SD",2608,5069,0.514499901361215,"Hillary Clinton"
"13629","46027","Donald Trump","SD",2109,5069,0.416058394160584,"Hillary Clinton"
"13632","54007","Donald Trump","WV",3516,5063,0.694449930871025,"Donald Trump"
"13633","54007","Hillary Clinton","WV",1315,5063,0.259727434327474,"Donald Trump"
"13637","31145","Donald Trump","NE",4212,5061,0.832246591582691,"Donald Trump"
"13638","31145","Hillary Clinton","NE",638,5061,0.126062043074491,"Donald Trump"
"13641","17017","Donald Trump","IL",3216,5054,0.636327661258409,"Donald Trump"
"13642","17017","Hillary Clinton","IL",1617,5054,0.31994459833795,"Donald Trump"
"13645","37103","Donald Trump","NC",2941,5039,0.583647549116888,"Donald Trump"
"13646","37103","Hillary Clinton","NC",2041,5039,0.405040682675134,"Donald Trump"
"13648","8089","Donald Trump","CO",2988,5038,0.593092497022628,"Donald Trump"
"13649","8089","Hillary Clinton","CO",1719,5038,0.341206828106391,"Donald Trump"
"13670","51183","Hillary Clinton","VA",2874,5036,0.570691024622716,"Hillary Clinton"
"13671","51183","Donald Trump","VA",2055,5036,0.408061953931692,"Hillary Clinton"
"13675","19091","Donald Trump","IA",3564,5033,0.708126365984502,"Donald Trump"
"13676","19091","Hillary Clinton","IA",1251,5033,0.248559507252136,"Donald Trump"
"13685","20131","Donald Trump","KS",4066,5025,0.809154228855721,"Donald Trump"
"13686","20131","Hillary Clinton","KS",714,5025,0.142089552238806,"Donald Trump"
"13689","28155","Donald Trump","MS",3949,5024,0.786027070063694,"Donald Trump"
"13690","28155","Hillary Clinton","MS",1001,5024,0.199243630573248,"Donald Trump"
"13696","48077","Donald Trump","TX",4376,5011,0.873278786669327,"Donald Trump"
"13697","48077","Hillary Clinton","TX",536,5011,0.10696467770904,"Donald Trump"
"13700","26119","Donald Trump","MI",3498,5008,0.698482428115016,"Donald Trump"
"13701","26119","Hillary Clinton","MI",1286,5008,0.256789137380192,"Donald Trump"
"13706","40005","Donald Trump","OK",4068,5002,0.81327469012395,"Donald Trump"
"13707","40005","Hillary Clinton","OK",795,5002,0.158936425429828,"Donald Trump"
"13709","21187","Donald Trump","KY",3745,4999,0.749149829965993,"Donald Trump"
"13710","21187","Hillary Clinton","KY",1062,4999,0.2124424884977,"Donald Trump"
"13715","19137","Donald Trump","IA",3431,4998,0.686474589835934,"Donald Trump"
"13716","19137","Hillary Clinton","IA",1312,4998,0.2625050020008,"Donald Trump"
"13725","21171","Donald Trump","KY",4278,4991,0.857142857142857,"Donald Trump"
"13726","21171","Hillary Clinton","KY",601,4991,0.12041675015027,"Donald Trump"
"13731","30035","Hillary Clinton","MT",3076,4991,0.616309356842316,"Hillary Clinton"
"13732","30035","Donald Trump","MT",1598,4991,0.320176317371268,"Hillary Clinton"
"13736","31089","Donald Trump","NE",4275,4979,0.858606145812412,"Donald Trump"
"13737","31089","Hillary Clinton","NE",522,4979,0.10484032938341,"Donald Trump"
"13740","8099","Donald Trump","CO",3508,4978,0.704700683005223,"Donald Trump"
"13741","8099","Hillary Clinton","CO",1173,4978,0.235636801928485,"Donald Trump"
"13762","27165","Donald Trump","MN",2768,4971,0.556829611748139,"Donald Trump"
"13763","27165","Hillary Clinton","MN",1814,4971,0.364916515791591,"Donald Trump"
"13771","27151","Donald Trump","MN",2962,4968,0.59621578099839,"Donald Trump"
"13772","27151","Hillary Clinton","MN",1679,4968,0.337962962962963,"Donald Trump"
"13780","16081","Donald Trump","ID",2161,4966,0.43515908175594,"Donald Trump"
"13781","16081","Hillary Clinton","ID",2157,4966,0.434353604510673,"Donald Trump"
"13788","48343","Donald Trump","TX",3443,4964,0.693593875906527,"Donald Trump"
"13789","48343","Hillary Clinton","TX",1425,4964,0.287066881547139,"Donald Trump"
"13792","21197","Donald Trump","KY",3513,4957,0.708694775065564,"Donald Trump"
"13793","21197","Hillary Clinton","KY",1272,4957,0.256606818640307,"Donald Trump"
"13798","6051","Hillary Clinton","CA",2551,4946,0.515770319450061,"Hillary Clinton"
"13799","6051","Donald Trump","CA",1989,4946,0.402143145976547,"Hillary Clinton"
"13803","54023","Donald Trump","WV",4338,4945,0.877249747219414,"Donald Trump"
"13804","54023","Hillary Clinton","WV",510,4945,0.103134479271992,"Donald Trump"
"13808","19115","Donald Trump","IA",3060,4943,0.619057252680558,"Donald Trump"
"13809","19115","Hillary Clinton","IA",1643,4943,0.33238923730528,"Donald Trump"
"13818","37029","Donald Trump","NC",3527,4939,0.714112168455153,"Donald Trump"
"13819","37029","Hillary Clinton","NC",1266,4939,0.256327191739218,"Donald Trump"
"13821","13023","Donald Trump","GA",3717,4934,0.753344142683421,"Donald Trump"
"13822","13023","Hillary Clinton","GA",1094,4934,0.22172679367653,"Donald Trump"
"13824","4012","Donald Trump","AZ",3381,4931,0.685662137497465,"Donald Trump"
"13825","4012","Hillary Clinton","AZ",1318,4931,0.267288582437639,"Donald Trump"
"13828","48003","Donald Trump","TX",3925,4926,0.796792529435648,"Donald Trump"
"13829","48003","Hillary Clinton","TX",836,4926,0.16971173365814,"Donald Trump"
"13832","19069","Donald Trump","IA",3153,4915,0.641505595116989,"Donald Trump"
"13833","19069","Hillary Clinton","IA",1490,4915,0.303153611393693,"Donald Trump"
"13842","31081","Donald Trump","NE",3763,4902,0.767645858833129,"Donald Trump"
"13843","31081","Hillary Clinton","NE",873,4902,0.178090575275398,"Donald Trump"
"13846","51049","Donald Trump","VA",2693,4875,0.552410256410256,"Donald Trump"
"13847","51049","Hillary Clinton","VA",2032,4875,0.416820512820513,"Donald Trump"
"13851","40103","Donald Trump","OK",3707,4870,0.761190965092402,"Donald Trump"
"13852","40103","Hillary Clinton","OK",901,4870,0.185010266940452,"Donald Trump"
"13854","1063","Hillary Clinton","AL",4006,4862,0.823940765117236,"Hillary Clinton"
"13855","1063","Donald Trump","AL",838,4862,0.172357054709996,"Hillary Clinton"
"13858","19107","Donald Trump","IA",3385,4858,0.696788801976122,"Donald Trump"
"13859","19107","Hillary Clinton","IA",1265,4858,0.26039522437217,"Donald Trump"
"13868","22025","Donald Trump","LA",3479,4856,0.716433278418451,"Donald Trump"
"13869","22025","Hillary Clinton","LA",1322,4856,0.272240527182867,"Donald Trump"
"13881","29089","Donald Trump","MO",3277,4851,0.675530818387961,"Donald Trump"
"13882","29089","Hillary Clinton","MO",1279,4851,0.263656977942692,"Donald Trump"
"13886","47023","Donald Trump","TN",3827,4850,0.789072164948454,"Donald Trump"
"13887","47023","Hillary Clinton","TN",902,4850,0.185979381443299,"Donald Trump"
"13893","54089","Donald Trump","WV",3444,4847,0.710542603672375,"Donald Trump"
"13894","54089","Hillary Clinton","WV",1186,4847,0.24468743552713,"Donald Trump"
"13898","30095","Donald Trump","MT",3630,4827,0.752019888129273,"Donald Trump"
"13899","30095","Hillary Clinton","MT",904,4827,0.187279883985913,"Donald Trump"
"13903","18009","Donald Trump","IN",3349,4822,0.694525093322273,"Donald Trump"
"13904","18009","Hillary Clinton","IN",1243,4822,0.257776856076317,"Donald Trump"
"13906","30083","Donald Trump","MT",3885,4818,0.806351183063512,"Donald Trump"
"13907","30083","Hillary Clinton","MT",669,4818,0.138854296388543,"Donald Trump"
"13911","18101","Donald Trump","IN",3695,4807,0.768670688579155,"Donald Trump"
"13912","18101","Hillary Clinton","IN",881,4807,0.183274391512378,"Donald Trump"
"13914","27133","Donald Trump","MN",3091,4807,0.643020594965675,"Donald Trump"
"13915","27133","Hillary Clinton","MN",1373,4807,0.285625130018723,"Donald Trump"
"13923","31151","Donald Trump","NE",2849,4795,0.594160583941606,"Donald Trump"
"13924","31151","Hillary Clinton","NE",1630,4795,0.339937434827946,"Donald Trump"
"13927","27089","Donald Trump","MN",3208,4794,0.669169795577806,"Donald Trump"
"13928","27089","Hillary Clinton","MN",1225,4794,0.255527743012098,"Donald Trump"
"13936","13099","Donald Trump","GA",2552,4782,0.533667921371811,"Donald Trump"
"13937","13099","Hillary Clinton","GA",2165,4782,0.452739439565036,"Donald Trump"
"13939","27117","Donald Trump","MN",3338,4779,0.698472483783218,"Donald Trump"
"13940","27117","Hillary Clinton","MN",1127,4779,0.235823394015484,"Donald Trump"
"13948","21219","Donald Trump","KY",3612,4774,0.756598240469208,"Donald Trump"
"13949","21219","Hillary Clinton","KY",1042,4774,0.21826560536238,"Donald Trump"
"13954","5049","Donald Trump","AR",3470,4771,0.727310836302662,"Donald Trump"
"13955","5049","Hillary Clinton","AR",1067,4771,0.223642842171453,"Donald Trump"
"13962","21175","Donald Trump","KY",3628,4770,0.760587002096436,"Donald Trump"
"13963","21175","Hillary Clinton","KY",1006,4770,0.210901467505241,"Donald Trump"
"13968","19073","Donald Trump","IA",2819,4762,0.591978160436791,"Donald Trump"
"13969","19073","Hillary Clinton","IA",1688,4762,0.354472910541789,"Donald Trump"
"13978","31013","Donald Trump","NE",3550,4761,0.745641671917664,"Donald Trump"
"13979","31013","Hillary Clinton","NE",953,4761,0.200168031926066,"Donald Trump"
"13982","22123","Donald Trump","LA",3970,4759,0.83420886740912,"Donald Trump"
"13983","22123","Hillary Clinton","LA",715,4759,0.150241647404917,"Donald Trump"
"13995","47061","Donald Trump","TN",3626,4750,0.763368421052632,"Donald Trump"
"13996","47061","Hillary Clinton","TN",998,4750,0.210105263157895,"Donald Trump"
"14002","48353","Donald Trump","TX",3551,4744,0.748524451939292,"Donald Trump"
"14003","48353","Hillary Clinton","TX",1029,4744,0.216905564924115,"Donald Trump"
"14006","20175","Donald Trump","KS",3025,4743,0.637781994518237,"Donald Trump"
"14007","20175","Hillary Clinton","KS",1491,4743,0.314358001265022,"Donald Trump"
"14010","40061","Donald Trump","OK",3697,4734,0.780946345585129,"Donald Trump"
"14011","40061","Hillary Clinton","OK",882,4734,0.186311787072243,"Donald Trump"
"14013","22065","Hillary Clinton","LA",2744,4732,0.579881656804734,"Hillary Clinton"
"14014","22065","Donald Trump","LA",1927,4732,0.407227387996619,"Hillary Clinton"
"14026","30057","Donald Trump","MT",3280,4720,0.694915254237288,"Donald Trump"
"14027","30057","Hillary Clinton","MT",1175,4720,0.248940677966102,"Donald Trump"
"14031","29085","Donald Trump","MO",3539,4717,0.750264998940004,"Donald Trump"
"14032","29085","Hillary Clinton","MO",1016,4717,0.215391138435446,"Donald Trump"
"14036","6105","Donald Trump","CA",2409,4716,0.510814249363868,"Donald Trump"
"14037","6105","Hillary Clinton","CA",1876,4716,0.397794741306192,"Donald Trump"
"14041","46033","Donald Trump","SD",3290,4716,0.697625106022053,"Donald Trump"
"14042","46033","Hillary Clinton","SD",1120,4716,0.237489397794741,"Donald Trump"
"14045","19063","Donald Trump","IA",3121,4707,0.663055024431698,"Donald Trump"
"14046","19063","Hillary Clinton","IA",1356,4707,0.288081580624602,"Donald Trump"
"14055","1011","Hillary Clinton","AL",3530,4701,0.750904062965327,"Hillary Clinton"
"14056","1011","Donald Trump","AL",1139,4701,0.242288874707509,"Hillary Clinton"
"14059","30001","Donald Trump","MT",3243,4694,0.690881976991905,"Donald Trump"
"14060","30001","Hillary Clinton","MT",1115,4694,0.237537281636131,"Donald Trump"
"14064","22021","Donald Trump","LA",3822,4692,0.814578005115089,"Donald Trump"
"14065","22021","Hillary Clinton","LA",788,4692,0.167945439045183,"Donald Trump"
"14077","19147","Donald Trump","IA",3079,4674,0.65875053487377,"Donald Trump"
"14078","19147","Hillary Clinton","IA",1395,4674,0.298459563543004,"Donald Trump"
"14087","5061","Donald Trump","AR",3155,4671,0.675444230357525,"Donald Trump"
"14088","5061","Hillary Clinton","AR",1350,4671,0.289017341040462,"Donald Trump"
"14095","8125","Donald Trump","CO",3755,4664,0.805102915951973,"Donald Trump"
"14096","8125","Hillary Clinton","CO",701,4664,0.150300171526587,"Donald Trump"
"14117","29149","Donald Trump","MO",3668,4664,0.786449399656947,"Donald Trump"
"14118","29149","Hillary Clinton","MO",865,4664,0.185463121783877,"Donald Trump"
"14122","47007","Donald Trump","TN",3621,4650,0.778709677419355,"Donald Trump"
"14123","47007","Hillary Clinton","TN",896,4650,0.192688172043011,"Donald Trump"
"14129","21139","Donald Trump","KY",3570,4643,0.768899418479431,"Donald Trump"
"14130","21139","Hillary Clinton","KY",887,4643,0.191040275683825,"Donald Trump"
"14135","27101","Donald Trump","MN",2974,4642,0.640672124084446,"Donald Trump"
"14136","27101","Hillary Clinton","MN",1295,4642,0.278974579922447,"Donald Trump"
"14144","48403","Donald Trump","TX",3992,4642,0.859974149073675,"Donald Trump"
"14145","48403","Hillary Clinton","TX",614,4642,0.132270573028867,"Donald Trump"
"14148","28069","Hillary Clinton","MS",2827,4639,0.609398577279586,"Hillary Clinton"
"14149","28069","Donald Trump","MS",1778,4639,0.383272256951929,"Hillary Clinton"
"14155","29185","Donald Trump","MO",3501,4630,0.756155507559395,"Donald Trump"
"14156","29185","Hillary Clinton","MO",936,4630,0.202159827213823,"Donald Trump"
"14160","48379","Donald Trump","TX",3919,4630,0.846436285097192,"Donald Trump"
"14161","48379","Hillary Clinton","TX",619,4630,0.133693304535637,"Donald Trump"
"14164","40149","Donald Trump","OK",3851,4628,0.832108902333621,"Donald Trump"
"14165","40149","Hillary Clinton","OK",588,4628,0.127052722558341,"Donald Trump"
"14167","21169","Donald Trump","KY",3491,4619,0.755791296817493,"Donald Trump"
"14168","21169","Hillary Clinton","KY",976,4619,0.21130114743451,"Donald Trump"
"14173","31137","Donald Trump","NE",3832,4609,0.831416793230636,"Donald Trump"
"14174","31137","Hillary Clinton","NE",571,4609,0.123888045129095,"Donald Trump"
"14177","48165","Donald Trump","TX",3907,4609,0.847689303536559,"Donald Trump"
"14178","48165","Hillary Clinton","TX",597,4609,0.129529182035149,"Donald Trump"
"14181","47101","Donald Trump","TN",3579,4601,0.77787437513584,"Donald Trump"
"14182","47101","Hillary Clinton","TN",890,4601,0.19343620951967,"Donald Trump"
"14188","38053","Donald Trump","ND",3661,4594,0.796909011754462,"Donald Trump"
"14189","38053","Hillary Clinton","ND",696,4594,0.151501959077057,"Donald Trump"
"14194","18025","Donald Trump","IN",3013,4591,0.656284033979525,"Donald Trump"
"14195","18025","Hillary Clinton","IN",1323,4591,0.288172511435417,"Donald Trump"
"14197","29063","Donald Trump","MO",3540,4590,0.77124183006536,"Donald Trump"
"14198","29063","Hillary Clinton","MO",824,4590,0.179520697167756,"Donald Trump"
"14202","21011","Donald Trump","KY",3082,4583,0.67248527165612,"Donald Trump"
"14203","21011","Hillary Clinton","KY",1361,4583,0.296967052149247,"Donald Trump"
"14208","20117","Donald Trump","KS",3250,4578,0.709916994320664,"Donald Trump"
"14209","20117","Hillary Clinton","KS",1060,4578,0.231542158147663,"Donald Trump"
"14212","47039","Donald Trump","TN",3580,4577,0.782171728206249,"Donald Trump"
"14213","47039","Hillary Clinton","TN",894,4577,0.1953244483286,"Donald Trump"
"14219","5133","Donald Trump","AR",3281,4570,0.717943107221007,"Donald Trump"
"14220","5133","Hillary Clinton","AR",1075,4570,0.235229759299781,"Donald Trump"
"14227","31033","Donald Trump","NE",3610,4569,0.790107244473627,"Donald Trump"
"14228","31033","Hillary Clinton","NE",702,4569,0.153644123440578,"Donald Trump"
"14231","21149","Donald Trump","KY",3381,4566,0.740473061760841,"Donald Trump"
"14232","21149","Hillary Clinton","KY",988,4566,0.216381953569864,"Donald Trump"
"14237","38057","Donald Trump","ND",3715,4564,0.813978965819457,"Donald Trump"
"14238","38057","Hillary Clinton","ND",616,4564,0.134969325153374,"Donald Trump"
"14243","38099","Donald Trump","ND",2991,4543,0.658375522782302,"Donald Trump"
"14244","38099","Hillary Clinton","ND",1166,4543,0.256658595641647,"Donald Trump"
"14249","48063","Donald Trump","TX",3201,4542,0.704755614266843,"Donald Trump"
"14250","48063","Hillary Clinton","TX",1260,4542,0.277410832232497,"Donald Trump"
"14253","19133","Donald Trump","IA",3115,4525,0.688397790055249,"Donald Trump"
"14254","19133","Hillary Clinton","IA",1244,4525,0.274917127071823,"Donald Trump"
"14263","40063","Donald Trump","OK",3387,4525,0.748508287292818,"Donald Trump"
"14264","40063","Hillary Clinton","OK",961,4525,0.212375690607735,"Donald Trump"
"14266","26003","Donald Trump","MI",2585,4513,0.572789718590738,"Donald Trump"
"14267","26003","Hillary Clinton","MI",1663,4513,0.368491025925105,"Donald Trump"
"14272","19089","Donald Trump","IA",2611,4507,0.579321056134901,"Donald Trump"
"14273","19089","Hillary Clinton","IA",1674,4507,0.371422232083426,"Donald Trump"
"14282","55041","Donald Trump","WI",2787,4507,0.618371422232083,"Donald Trump"
"14283","55041","Hillary Clinton","WI",1583,4507,0.351231417794542,"Donald Trump"
"14289","29153","Donald Trump","MO",3639,4501,0.808487002888247,"Donald Trump"
"14290","29153","Hillary Clinton","MO",724,4501,0.160853143745834,"Donald Trump"
"14294","29125","Donald Trump","MO",3559,4498,0.791240551356158,"Donald Trump"
"14295","29125","Hillary Clinton","MO",794,4498,0.176522899066252,"Donald Trump"
"14299","21131","Donald Trump","KY",4015,4492,0.893811219946572,"Donald Trump"
"14300","21131","Hillary Clinton","KY",400,4492,0.0890471950133571,"Donald Trump"
"14305","40127","Donald Trump","OK",3581,4483,0.798795449475798,"Donald Trump"
"14306","40127","Hillary Clinton","OK",748,4483,0.166852554093241,"Donald Trump"
"14308","13317","Donald Trump","GA",2569,4470,0.574720357941834,"Donald Trump"
"14309","13317","Hillary Clinton","GA",1844,4470,0.412527964205817,"Donald Trump"
"14311","56031","Donald Trump","WY",3437,4460,0.770627802690583,"Donald Trump"
"14312","56031","Hillary Clinton","WY",719,4460,0.161210762331839,"Donald Trump"
"14317","21053","Donald Trump","KY",3809,4458,0.854419021982952,"Donald Trump"
"14318","21053","Hillary Clinton","KY",547,4458,0.122700762673845,"Donald Trump"
"14323","16087","Donald Trump","ID",3283,4454,0.737090255949708,"Donald Trump"
"14324","16087","Hillary Clinton","ID",776,4454,0.174225415356982,"Donald Trump"
"14331","29111","Donald Trump","MO",3343,4452,0.750898472596586,"Donald Trump"
"14332","29111","Hillary Clinton","MO",933,4452,0.209568733153639,"Donald Trump"
"14336","47087","Donald Trump","TN",3229,4447,0.726107488194288,"Donald Trump"
"14337","47087","Hillary Clinton","TN",1129,4447,0.253879019563751,"Donald Trump"
"14343","51157","Donald Trump","VA",2532,4444,0.56975697569757,"Donald Trump"
"14344","51157","Hillary Clinton","VA",1741,4444,0.391764176417642,"Donald Trump"
"14348","49019","Donald Trump","UT",1924,4427,0.434605827874407,"Donald Trump"
"14349","49019","Hillary Clinton","UT",1920,4427,0.43370228145471,"Donald Trump"
"14358","22081","Donald Trump","LA",2391,4422,0.540705563093623,"Donald Trump"
"14359","22081","Hillary Clinton","LA",1938,4422,0.438263229308005,"Donald Trump"
"14371","29079","Donald Trump","MO",3462,4413,0.784500339904827,"Donald Trump"
"14372","29079","Hillary Clinton","MO",780,4413,0.17675050985724,"Donald Trump"
"14376","19039","Donald Trump","IA",2706,4405,0.614301929625426,"Donald Trump"
"14377","19039","Hillary Clinton","IA",1463,4405,0.332122587968218,"Donald Trump"
"14386","51081","Hillary Clinton","VA",2558,4363,0.586293834517534,"Hillary Clinton"
"14387","51081","Donald Trump","VA",1737,4363,0.398120559248224,"Hillary Clinton"
"14391","29033","Donald Trump","MO",3480,4361,0.797982114193992,"Donald Trump"
"14392","29033","Hillary Clinton","MO",745,4361,0.170832377894978,"Donald Trump"
"14396","31027","Donald Trump","NE",3533,4360,0.810321100917431,"Donald Trump"
"14397","31027","Hillary Clinton","NE",572,4360,0.131192660550459,"Donald Trump"
"14400","48159","Donald Trump","TX",3583,4356,0.822543617998163,"Donald Trump"
"14401","48159","Hillary Clinton","TX",665,4356,0.152662993572084,"Donald Trump"
"14404","12043","Donald Trump","FL",2996,4355,0.687944890929966,"Donald Trump"
"14405","12043","Hillary Clinton","FL",1271,4355,0.291848450057405,"Donald Trump"
"14410","56019","Donald Trump","WY",3477,4349,0.799494136583123,"Donald Trump"
"14411","56019","Hillary Clinton","WY",638,4349,0.146700390894458,"Donald Trump"
"14416","46019","Donald Trump","SD",3355,4346,0.771974229176254,"Donald Trump"
"14417","46019","Hillary Clinton","SD",693,4346,0.15945697192821,"Donald Trump"
"14420","8113","Hillary Clinton","CO",2960,4311,0.686615634423568,"Hillary Clinton"
"14421","8113","Donald Trump","CO",1030,4311,0.238923683600093,"Hillary Clinton"
"14442","47121","Donald Trump","TN",3337,4311,0.774066341916029,"Donald Trump"
"14443","47121","Hillary Clinton","TN",856,4311,0.198561818603572,"Donald Trump"
"14449","29025","Donald Trump","MO",3231,4309,0.749825945695057,"Donald Trump"
"14450","29025","Hillary Clinton","MO",837,4309,0.194244604316547,"Donald Trump"
"14454","30021","Donald Trump","MT",3298,4304,0.766263940520446,"Donald Trump"
"14455","30021","Hillary Clinton","MT",786,4304,0.182620817843866,"Donald Trump"
"14459","19117","Donald Trump","IA",2873,4297,0.668606004188969,"Donald Trump"
"14460","19117","Hillary Clinton","IA",1236,4297,0.287642541307889,"Donald Trump"
"14469","56035","Donald Trump","WY",3409,4297,0.793344193623458,"Donald Trump"
"14470","56035","Hillary Clinton","WY",644,4297,0.149872003723528,"Donald Trump"
"14475","21091","Donald Trump","KY",2788,4293,0.649429303517354,"Donald Trump"
"14476","21091","Hillary Clinton","KY",1244,4293,0.28977405078034,"Donald Trump"
"14481","13193","Hillary Clinton","GA",2705,4287,0.63097737345463,"Hillary Clinton"
"14482","13193","Donald Trump","GA",1540,4287,0.359225565663634,"Hillary Clinton"
"14484","48313","Donald Trump","TX",3349,4283,0.781928554751342,"Donald Trump"
"14485","48313","Hillary Clinton","TX",881,4283,0.205696941396218,"Donald Trump"
"14488","20107","Donald Trump","KS",3377,4279,0.789203084832905,"Donald Trump"
"14489","20107","Hillary Clinton","KS",721,4279,0.168497312456181,"Donald Trump"
"14492","13319","Donald Trump","GA",2332,4276,0.545369504209542,"Donald Trump"
"14493","13319","Hillary Clinton","GA",1893,4276,0.442703461178672,"Donald Trump"
"14495","48009","Donald Trump","TX",3785,4269,0.886624502225346,"Donald Trump"
"14496","48009","Hillary Clinton","TX",394,4269,0.0922932771140782,"Donald Trump"
"14499","48297","Donald Trump","TX",3450,4267,0.80853058354816,"Donald Trump"
"14500","48297","Hillary Clinton","TX",739,4267,0.173189594562925,"Donald Trump"
"14503","49015","Donald Trump","UT",3402,4263,0.798029556650246,"Donald Trump"
"14504","49015","Hillary Clinton","UT",379,4263,0.0889045273281727,"Donald Trump"
"14513","5105","Donald Trump","AR",2979,4262,0.698967620835289,"Donald Trump"
"14514","5105","Hillary Clinton","AR",1035,4262,0.242843735335523,"Donald Trump"
"14521","29093","Donald Trump","MO",3173,4260,0.744835680751174,"Donald Trump"
"14522","29093","Hillary Clinton","MO",933,4260,0.219014084507042,"Donald Trump"
"14526","5041","Hillary Clinton","AR",2227,4252,0.523753527751646,"Hillary Clinton"
"14527","5041","Donald Trump","AR",1915,4252,0.450376293508937,"Hillary Clinton"
"14534","40105","Donald Trump","OK",3321,4237,0.783809299032334,"Donald Trump"
"14535","40105","Hillary Clinton","OK",742,4237,0.175123908425773,"Donald Trump"
"14537","48043","Donald Trump","TX",2073,4226,0.490534784666351,"Donald Trump"
"14538","48043","Hillary Clinton","TX",1869,4226,0.442262186464742,"Donald Trump"
"14541","27029","Donald Trump","MN",2925,4225,0.692307692307692,"Donald Trump"
"14542","27029","Hillary Clinton","MN",1100,4225,0.260355029585799,"Donald Trump"
"14550","28037","Donald Trump","MS",2685,4219,0.636406731452951,"Donald Trump"
"14551","28037","Hillary Clinton","MS",1471,4219,0.34866082009955,"Donald Trump"
"14557","19195","Donald Trump","IA",2443,4216,0.579459203036053,"Donald Trump"
"14558","19195","Hillary Clinton","IA",1523,4216,0.361242884250474,"Donald Trump"
"14567","13149","Donald Trump","GA",3370,4206,0.801236329053733,"Donald Trump"
"14568","13149","Hillary Clinton","GA",743,4206,0.176652401331431,"Donald Trump"
"14570","48315","Donald Trump","TX",2968,4206,0.7056585829767,"Donald Trump"
"14571","48315","Hillary Clinton","TX",1156,4206,0.274845458868283,"Donald Trump"
"14574","48117","Donald Trump","TX",2911,4201,0.692930254701262,"Donald Trump"
"14575","48117","Hillary Clinton","TX",1185,4201,0.282075696262795,"Donald Trump"
"14578","16009","Donald Trump","ID",3101,4192,0.739742366412214,"Donald Trump"
"14579","16009","Hillary Clinton","ID",780,4192,0.186068702290076,"Donald Trump"
"14586","48255","Donald Trump","TX",2959,4185,0.707048984468339,"Donald Trump"
"14587","48255","Hillary Clinton","TX",1144,4185,0.273357228195938,"Donald Trump"
"14590","13273","Hillary Clinton","GA",2267,4179,0.542474276142618,"Hillary Clinton"
"14591","13273","Donald Trump","GA",1872,4179,0.447954055994257,"Hillary Clinton"
"14593","41063","Donald Trump","OR",2825,4177,0.676322719655255,"Donald Trump"
"14594","41063","Hillary Clinton","OR",1097,4177,0.262628680871439,"Donald Trump"
"14597","5017","Hillary Clinton","AR",2350,4176,0.562739463601533,"Hillary Clinton"
"14598","5017","Donald Trump","AR",1716,4176,0.410919540229885,"Hillary Clinton"
"14605","28157","Hillary Clinton","MS",2826,4174,0.677048394825108,"Hillary Clinton"
"14606","28157","Donald Trump","MS",1305,4174,0.312649736463824,"Hillary Clinton"
"14612","41023","Donald Trump","OR",3187,4171,0.764085351234716,"Donald Trump"
"14613","41023","Hillary Clinton","OR",732,4171,0.175497482618077,"Donald Trump"
"14616","30003","Hillary Clinton","MT",2061,4168,0.494481765834933,"Hillary Clinton"
"14617","30003","Donald Trump","MT",1833,4168,0.439779270633397,"Hillary Clinton"
"14621","48371","Donald Trump","TX",2463,4167,0.591072714182865,"Donald Trump"
"14622","48371","Hillary Clinton","TX",1551,4167,0.372210223182145,"Donald Trump"
"14625","28097","Donald Trump","MS",2334,4162,0.560788082652571,"Donald Trump"
"14626","28097","Hillary Clinton","MS",1775,4162,0.42647765497357,"Donald Trump"
"14632","48131","Hillary Clinton","TX",2783,4159,0.669151238278432,"Hillary Clinton"
"14633","48131","Donald Trump","TX",1316,4159,0.316422216879057,"Hillary Clinton"
"14636","26153","Donald Trump","MI",2556,4151,0.615755239701277,"Donald Trump"
"14637","26153","Hillary Clinton","MI",1369,4151,0.329800048181161,"Donald Trump"
"14642","46125","Donald Trump","SD",2937,4150,0.707710843373494,"Donald Trump"
"14643","46125","Hillary Clinton","SD",961,4150,0.231566265060241,"Donald Trump"
"14646","29137","Donald Trump","MO",3159,4147,0.761755485893417,"Donald Trump"
"14647","29137","Hillary Clinton","MO",853,4147,0.205690860863275,"Donald Trump"
"14651","17065","Donald Trump","IL",3205,4143,0.773594013999517,"Donald Trump"
"14652","17065","Hillary Clinton","IL",800,4143,0.19309678976587,"Donald Trump"
"14655","30023","Hillary Clinton","MT",2018,4122,0.489568170790878,"Hillary Clinton"
"14656","30023","Donald Trump","MT",1736,4122,0.421154779233382,"Hillary Clinton"
"14660","13183","Donald Trump","GA",2623,4109,0.63835483085909,"Donald Trump"
"14661","13183","Hillary Clinton","GA",1356,4109,0.330007301046483,"Donald Trump"
"14663","21007","Donald Trump","KY",3161,4101,0.770787612777371,"Donald Trump"
"14664","21007","Hillary Clinton","KY",816,4101,0.198975859546452,"Donald Trump"
"14669","48487","Donald Trump","TX",3166,4101,0.772006827603024,"Donald Trump"
"14670","48487","Hillary Clinton","TX",807,4101,0.196781272860278,"Donald Trump"
"14673","13181","Donald Trump","GA",2759,4100,0.672926829268293,"Donald Trump"
"14674","13181","Hillary Clinton","GA",1271,4100,0.31,"Donald Trump"
