fips,county,candidate,votes
05071,Johnson,Jill Stein / Cheri Honkala,94
05073,Lafayette,Jill Stein / Cheri Honkala,13
05075,Lawrence,Jill Stein / Cheri Honkala,77
05077,Lee,Jill Stein / Cheri Honkala,8
05079,Lincoln,Jill Stein / Cheri Honkala,37
05081,Little River,Jill Stein / Cheri Honkala,43
05083,Logan,Jill Stein / Cheri Honkala,92
05085,Lonoke,Jill Stein / Cheri Honkala,208
05087,Madison,Jill Stein / Cheri Honkala,78
05089,Marion,Jill Stein / Cheri Honkala,78
05091,Miller,Jill Stein / Cheri Honkala,69
05093,Mississippi,Jill Stein / Cheri Honkala,89
05095,Monroe,Jill Stein / Cheri Honkala,34
05097,Montgomery,Jill Stein / Cheri Honkala,55
05099,Nevada,Jill Stein / Cheri Honkala,23
05101,Newton,Jill Stein / Cheri Honkala,68
05103,Ouachita,Jill Stein / Cheri Honkala,87
05105,Perry,Jill Stein / Cheri Honkala,54
05107,Phillips,Jill Stein / Cheri Honkala,51
05109,Pike,Jill Stein / Cheri Honkala,35
05111,Poinsett,Jill Stein / Cheri Honkala,72
05113,Polk,Jill Stein / Cheri Honkala,66
05115,Pope,Jill Stein / Cheri Honkala,206
05117,Prairie,Jill Stein / Cheri Honkala,51
05119,Pulaski,Jill Stein / Cheri Honkala,1064
05121,Randolph,Jill Stein / Cheri Honkala,79
05125,Saline,Jill Stein / Cheri Honkala,422
05127,Scott,Jill Stein / Cheri Honkala,35
05129,Searcy,Jill Stein / Cheri Honkala,70
05131,Sebastian,Jill Stein / Cheri Honkala,350
05133,Sevier,Jill Stein / Cheri Honkala,60
05135,Sharp,Jill Stein / Cheri Honkala,91
05123,St. Francis,Jill Stein / Cheri Honkala,26
05137,Stone,Jill Stein / Cheri Honkala,68
05139,Union,Jill Stein / Cheri Honkala,61
05141,Van Buren,Jill Stein / Cheri Honkala,76
05143,Washington,Jill Stein / Cheri Honkala,818
05145,White,Jill Stein / Cheri Honkala,255
05147,Woodruff,Jill Stein / Cheri Honkala,37
05149,Yell,Jill Stein / Cheri Honkala,89
05001,Arkansas,Mitt Romney / Paul Ryan,3897
05003,Ashley,Mitt Romney / Paul Ryan,4867
05005,Baxter,Mitt Romney / Paul Ryan,13688
05007,Benton,Mitt Romney / Paul Ryan,54646
05009,Boone,Mitt Romney / Paul Ryan,11159
05011,Bradley,Mitt Romney / Paul Ryan,2134
05013,Calhoun,Mitt Romney / Paul Ryan,1458
05015,Carroll,Mitt Romney / Paul Ryan,6125
05017,Chicot,Mitt Romney / Paul Ryan,1670
05019,Clark,Mitt Romney / Paul Ryan,4343
05021,Clay,Mitt Romney / Paul Ryan,3225
05023,Cleburne,Mitt Romney / Paul Ryan,8693
05025,Cleveland,Mitt Romney / Paul Ryan,2313
05027,Columbia,Mitt Romney / Paul Ryan,5790
05029,Conway,Mitt Romney / Paul Ryan,4514
05031,Craighead,Mitt Romney / Paul Ryan,20350
05033,Crawford,Mitt Romney / Paul Ryan,15145
05035,Crittenden,Mitt Romney / Paul Ryan,6998
05037,Cross,Mitt Romney / Paul Ryan,4269
05039,Dallas,Mitt Romney / Paul Ryan,1665
05041,Desha,Mitt Romney / Paul Ryan,1896
05043,Drew,Mitt Romney / Paul Ryan,3887
05045,Faulkner,Mitt Romney / Paul Ryan,26722
05047,Franklin,Mitt Romney / Paul Ryan,4631
05049,Fulton,Mitt Romney / Paul Ryan,2949
05051,Garland,Mitt Romney / Paul Ryan,26014
05053,Grant,Mitt Romney / Paul Ryan,4829
05055,Greene,Mitt Romney / Paul Ryan,9071
05057,Hempstead,Mitt Romney / Paul Ryan,4284
05059,Hot Spring,Mitt Romney / Paul Ryan,7097
05061,Howard,Mitt Romney / Paul Ryan,2892
05063,Independence,Mitt Romney / Paul Ryan,8728
05065,Izard,Mitt Romney / Paul Ryan,3575
05067,Jackson,Mitt Romney / Paul Ryan,3072
05069,Jefferson,Mitt Romney / Paul Ryan,9520
05071,Johnson,Mitt Romney / Paul Ryan,5064
05073,Lafayette,Mitt Romney / Paul Ryan,1713
05075,Lawrence,Mitt Romney / Paul Ryan,3536
05077,Lee,Mitt Romney / Paul Ryan,1280
05079,Lincoln,Mitt Romney / Paul Ryan,2199
05081,Little River,Mitt Romney / Paul Ryan,3385
05083,Logan,Mitt Romney / Paul Ryan,5079
05085,Lonoke,Mitt Romney / Paul Ryan,17880
05087,Madison,Mitt Romney / Paul Ryan,4263
05089,Marion,Mitt Romney / Paul Ryan,4774
05091,Miller,Mitt Romney / Paul Ryan,10622
05093,Mississippi,Mitt Romney / Paul Ryan,6603
05095,Monroe,Mitt Romney / Paul Ryan,1585
05097,Montgomery,Mitt Romney / Paul Ryan,2369
05099,Nevada,Mitt Romney / Paul Ryan,1996
05101,Newton,Mitt Romney / Paul Ryan,2508
05103,Ouachita,Mitt Romney / Paul Ryan,5521
05105,Perry,Mitt Romney / Paul Ryan,2581
05107,Phillips,Mitt Romney / Paul Ryan,2598
05109,Pike,Mitt Romney / Paul Ryan,2847
05111,Poinsett,Mitt Romney / Paul Ryan,4974
05113,Polk,Mitt Romney / Paul Ryan,5955
05115,Pope,Mitt Romney / Paul Ryan,14763
05117,Prairie,Mitt Romney / Paul Ryan,2153
05119,Pulaski,Mitt Romney / Paul Ryan,68984
05121,Randolph,Mitt Romney / Paul Ryan,3701
05125,Saline,Mitt Romney / Paul Ryan,32963
05127,Scott,Mitt Romney / Paul Ryan,2631
05129,Searcy,Mitt Romney / Paul Ryan,2699
05131,Sebastian,Mitt Romney / Paul Ryan,29169
05133,Sevier,Mitt Romney / Paul Ryan,3136
05135,Sharp,Mitt Romney / Paul Ryan,4921
05123,St. Francis,Mitt Romney / Paul Ryan,3368
05137,Stone,Mitt Romney / Paul Ryan,3776
05139,Union,Mitt Romney / Paul Ryan,10699
05141,Van Buren,Mitt Romney / Paul Ryan,4365
05143,Washington,Mitt Romney / Paul Ryan,39688
05145,White,Mitt Romney / Paul Ryan,20011
05147,Woodruff,Mitt Romney / Paul Ryan,1227
05149,Yell,Mitt Romney / Paul Ryan,4042
05001,Arkansas,Barack Obama / Joe Biden,2455
05003,Ashley,Barack Obama / Joe Biden,2859
05005,Baxter,Barack Obama / Joe Biden,5172
05007,Benton,Barack Obama / Joe Biden,22636
05009,Boone,Barack Obama / Joe Biden,3772
05011,Bradley,Barack Obama / Joe Biden,1449
05013,Calhoun,Barack Obama / Joe Biden,660
05015,Carroll,Barack Obama / Joe Biden,3696
05017,Chicot,Barack Obama / Joe Biden,2649
05019,Clark,Barack Obama / Joe Biden,3811
05021,Clay,Barack Obama / Joe Biden,1738
05023,Cleburne,Barack Obama / Joe Biden,2620
05025,Cleveland,Barack Obama / Joe Biden,845
05027,Columbia,Barack Obama / Joe Biden,3557
05029,Conway,Barack Obama / Joe Biden,3005
05031,Craighead,Barack Obama / Joe Biden,10527
05033,Crawford,Barack Obama / Joe Biden,4881
05035,Crittenden,Barack Obama / Joe Biden,9487
05037,Cross,Barack Obama / Joe Biden,2279
05039,Dallas,Barack Obama / Joe Biden,1337
05041,Desha,Barack Obama / Joe Biden,2443
05043,Drew,Barack Obama / Joe Biden,2630
05045,Faulkner,Barack Obama / Joe Biden,13621
05047,Franklin,Barack Obama / Joe Biden,1726
05049,Fulton,Barack Obama / Joe Biden,1452
05051,Garland,Barack Obama / Joe Biden,13804
05053,Grant,Barack Obama / Joe Biden,1468
05055,Greene,Barack Obama / Joe Biden,4000
05057,Hempstead,Barack Obama / Joe Biden,2468
05059,Hot Spring,Barack Obama / Joe Biden,3830
05061,Howard,Barack Obama / Joe Biden,1471
05063,Independence,Barack Obama / Joe Biden,3281
05065,Izard,Barack Obama / Joe Biden,1524
05067,Jackson,Barack Obama / Joe Biden,2095
05069,Jefferson,Barack Obama / Joe Biden,17470
05071,Johnson,Barack Obama / Joe Biden,2799
05073,Lafayette,Barack Obama / Joe Biden,1173
05075,Lawrence,Barack Obama / Joe Biden,1788
05077,Lee,Barack Obama / Joe Biden,2107
05079,Lincoln,Barack Obama / Joe Biden,1425
05081,Little River,Barack Obama / Joe Biden,1552
05083,Logan,Barack Obama / Joe Biden,2009
05085,Lonoke,Barack Obama / Joe Biden,5625
05087,Madison,Barack Obama / Joe Biden,2099
05089,Marion,Barack Obama / Joe Biden,2037
05091,Miller,Barack Obama / Joe Biden,4518
05093,Mississippi,Barack Obama / Joe Biden,6467
05095,Monroe,Barack Obama / Joe Biden,1583
05097,Montgomery,Barack Obama / Joe Biden,920
05099,Nevada,Barack Obama / Joe Biden,1314
05101,Newton,Barack Obama / Joe Biden,993
05103,Ouachita,Barack Obama / Joe Biden,4633
05105,Perry,Barack Obama / Joe Biden,1187
05107,Phillips,Barack Obama / Joe Biden,5202
05109,Pike,Barack Obama / Joe Biden,851
05111,Poinsett,Barack Obama / Joe Biden,2390
05113,Polk,Barack Obama / Joe Biden,1556
05115,Pope,Barack Obama / Joe Biden,5126
05117,Prairie,Barack Obama / Joe Biden,880
05119,Pulaski,Barack Obama / Joe Biden,87248
05121,Randolph,Barack Obama / Joe Biden,2046
05125,Saline,Barack Obama / Joe Biden,12869
05127,Scott,Barack Obama / Joe Biden,897
05129,Searcy,Barack Obama / Joe Biden,814
05131,Sebastian,Barack Obama / Joe Biden,13092
05133,Sevier,Barack Obama / Joe Biden,1042
05135,Sharp,Barack Obama / Joe Biden,2092
05123,St. Francis,Barack Obama / Joe Biden,4910
05137,Stone,Barack Obama / Joe Biden,1356
05139,Union,Barack Obama / Joe Biden,6196
05141,Van Buren,Barack Obama / Joe Biden,1832
05143,Washington,Barack Obama / Joe Biden,28236
05145,White,Barack Obama / Joe Biden,5765
05147,Woodruff,Barack Obama / Joe Biden,1340
05149,Yell,Barack Obama / Joe Biden,1722
05001,Arkansas,Peta Lindsay / Yari Osorio,5
05003,Ashley,Peta Lindsay / Yari Osorio,31
05005,Baxter,Peta Lindsay / Yari Osorio,9
05007,Benton,Peta Lindsay / Yari Osorio,74
05009,Boone,Peta Lindsay / Yari Osorio,34
05011,Bradley,Peta Lindsay / Yari Osorio,15
05013,Calhoun,Peta Lindsay / Yari Osorio,3
05015,Carroll,Peta Lindsay / Yari Osorio,6
05017,Chicot,Peta Lindsay / Yari Osorio,7
05019,Clark,Peta Lindsay / Yari Osorio,10
05021,Clay,Peta Lindsay / Yari Osorio,10
05023,Cleburne,Peta Lindsay / Yari Osorio,32
05025,Cleveland,Peta Lindsay / Yari Osorio,11
05027,Columbia,Peta Lindsay / Yari Osorio,4
05029,Conway,Peta Lindsay / Yari Osorio,12
05031,Craighead,Peta Lindsay / Yari Osorio,33
05033,Crawford,Peta Lindsay / Yari Osorio,30
05035,Crittenden,Peta Lindsay / Yari Osorio,20
05037,Cross,Peta Lindsay / Yari Osorio,9
05039,Dallas,Peta Lindsay / Yari Osorio,18
05041,Desha,Peta Lindsay / Yari Osorio,17
05043,Drew,Peta Lindsay / Yari Osorio,7
05045,Faulkner,Peta Lindsay / Yari Osorio,45
05047,Franklin,Peta Lindsay / Yari Osorio,10
05049,Fulton,Peta Lindsay / Yari Osorio,20
05051,Garland,Peta Lindsay / Yari Osorio,39
05053,Grant,Peta Lindsay / Yari Osorio,8
05055,Greene,Peta Lindsay / Yari Osorio,80
05057,Hempstead,Peta Lindsay / Yari Osorio,30
05059,Hot Spring,Peta Lindsay / Yari Osorio,28
05061,Howard,Peta Lindsay / Yari Osorio,13
05063,Independence,Peta Lindsay / Yari Osorio,35
