fips,county,candidate,votes
27015,Brown,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",8
27015,Brown,WRITE-IN**,47
27017,Carlton,MITT ROMNEY AND PAUL RYAN,6586
27017,Carlton,BARACK OBAMA AND JOE BIDEN,11389
27017,Carlton,GARY JOHNSON AND JIM GRAY,178
27017,Carlton,JAMES HARRIS AND MAURA DELUCA,12
27017,Carlton,VIRGIL GOODE AND JIM CLYMER,54
27017,Carlton,DEAN MORSTAD AND JOSH FRANKE-HYLAND,9
27017,Carlton,JILL STEIN AND CHERI HONKALA,83
27017,Carlton,JIM CARLSON AND GEORGE MCMAHON,29
27017,Carlton,PETA LINDSAY AND YARI OSORIO,1
27017,Carlton,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",15
27017,Carlton,WRITE-IN**,80
27019,Carver,MITT ROMNEY AND PAUL RYAN,31155
27019,Carver,BARACK OBAMA AND JOE BIDEN,20745
27019,Carver,GARY JOHNSON AND JIM GRAY,555
27019,Carver,JAMES HARRIS AND MAURA DELUCA,7
27019,Carver,VIRGIL GOODE AND JIM CLYMER,42
27019,Carver,DEAN MORSTAD AND JOSH FRANKE-HYLAND,12
27019,Carver,JILL STEIN AND CHERI HONKALA,164
27019,Carver,JIM CARLSON AND GEORGE MCMAHON,35
27019,Carver,PETA LINDSAY AND YARI OSORIO,7
27019,Carver,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",25
27019,Carver,WRITE-IN**,152
27021,Cass,MITT ROMNEY AND PAUL RYAN,8957
27021,Cass,BARACK OBAMA AND JOE BIDEN,6858
27021,Cass,GARY JOHNSON AND JIM GRAY,116
27021,Cass,JAMES HARRIS AND MAURA DELUCA,5
27021,Cass,VIRGIL GOODE AND JIM CLYMER,27
27021,Cass,DEAN MORSTAD AND JOSH FRANKE-HYLAND,6
27021,Cass,JILL STEIN AND CHERI HONKALA,63
27021,Cass,JIM CARLSON AND GEORGE MCMAHON,32
27021,Cass,PETA LINDSAY AND YARI OSORIO,4
27021,Cass,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",12
27021,Cass,WRITE-IN**,61
27023,Chippewa,MITT ROMNEY AND PAUL RYAN,2967
27023,Chippewa,BARACK OBAMA AND JOE BIDEN,3083
27023,Chippewa,GARY JOHNSON AND JIM GRAY,72
27023,Chippewa,JAMES HARRIS AND MAURA DELUCA,5
27023,Chippewa,VIRGIL GOODE AND JIM CLYMER,10
27023,Chippewa,DEAN MORSTAD AND JOSH FRANKE-HYLAND,2
27023,Chippewa,JILL STEIN AND CHERI HONKALA,20
27023,Chippewa,JIM CARLSON AND GEORGE MCMAHON,14
27023,Chippewa,PETA LINDSAY AND YARI OSORIO,1
27023,Chippewa,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",2
27023,Chippewa,WRITE-IN**,25
27025,Chisago,MITT ROMNEY AND PAUL RYAN,16227
27025,Chisago,BARACK OBAMA AND JOE BIDEN,12524
27025,Chisago,GARY JOHNSON AND JIM GRAY,338
27025,Chisago,JAMES HARRIS AND MAURA DELUCA,10
27025,Chisago,VIRGIL GOODE AND JIM CLYMER,52
27025,Chisago,DEAN MORSTAD AND JOSH FRANKE-HYLAND,8
27025,Chisago,JILL STEIN AND CHERI HONKALA,106
27025,Chisago,JIM CARLSON AND GEORGE MCMAHON,40
27025,Chisago,PETA LINDSAY AND YARI OSORIO,5
27025,Chisago,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",21
27025,Chisago,WRITE-IN**,110
27027,Clay,MITT ROMNEY AND PAUL RYAN,12920
27027,Clay,BARACK OBAMA AND JOE BIDEN,15208
27027,Clay,GARY JOHNSON AND JIM GRAY,384
27027,Clay,JAMES HARRIS AND MAURA DELUCA,15
27027,Clay,VIRGIL GOODE AND JIM CLYMER,38
27027,Clay,DEAN MORSTAD AND JOSH FRANKE-HYLAND,9
27027,Clay,JILL STEIN AND CHERI HONKALA,134
27027,Clay,JIM CARLSON AND GEORGE MCMAHON,28
27027,Clay,PETA LINDSAY AND YARI OSORIO,3
27027,Clay,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",30
27027,Clay,WRITE-IN**,117
27029,Clearwater,MITT ROMNEY AND PAUL RYAN,2359
27029,Clearwater,BARACK OBAMA AND JOE BIDEN,1753
27029,Clearwater,GARY JOHNSON AND JIM GRAY,36
27029,Clearwater,JAMES HARRIS AND MAURA DELUCA,2
27029,Clearwater,VIRGIL GOODE AND JIM CLYMER,6
27029,Clearwater,DEAN MORSTAD AND JOSH FRANKE-HYLAND,3
27029,Clearwater,JILL STEIN AND CHERI HONKALA,13
27029,Clearwater,JIM CARLSON AND GEORGE MCMAHON,6
27029,Clearwater,PETA LINDSAY AND YARI OSORIO,1
27029,Clearwater,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",4
27029,Clearwater,WRITE-IN**,14
27031,Cook,MITT ROMNEY AND PAUL RYAN,1221
27031,Cook,BARACK OBAMA AND JOE BIDEN,1993
27031,Cook,GARY JOHNSON AND JIM GRAY,46
27031,Cook,JAMES HARRIS AND MAURA DELUCA,0
27031,Cook,VIRGIL GOODE AND JIM CLYMER,10
27031,Cook,DEAN MORSTAD AND JOSH FRANKE-HYLAND,4
27031,Cook,JILL STEIN AND CHERI HONKALA,26
27031,Cook,JIM CARLSON AND GEORGE MCMAHON,2
27031,Cook,PETA LINDSAY AND YARI OSORIO,0
27031,Cook,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",2
27031,Cook,WRITE-IN**,18
27033,Cottonwood,MITT ROMNEY AND PAUL RYAN,3316
27033,Cottonwood,BARACK OBAMA AND JOE BIDEN,2433
27033,Cottonwood,GARY JOHNSON AND JIM GRAY,51
27033,Cottonwood,JAMES HARRIS AND MAURA DELUCA,4
27033,Cottonwood,VIRGIL GOODE AND JIM CLYMER,15
27033,Cottonwood,DEAN MORSTAD AND JOSH FRANKE-HYLAND,2
27033,Cottonwood,JILL STEIN AND CHERI HONKALA,15
27033,Cottonwood,JIM CARLSON AND GEORGE MCMAHON,7
27033,Cottonwood,PETA LINDSAY AND YARI OSORIO,3
27033,Cottonwood,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",2
27033,Cottonwood,WRITE-IN**,14
27035,Crow Wing,MITT ROMNEY AND PAUL RYAN,19415
27035,Crow Wing,BARACK OBAMA AND JOE BIDEN,14760
27035,Crow Wing,GARY JOHNSON AND JIM GRAY,337
27035,Crow Wing,JAMES HARRIS AND MAURA DELUCA,8
27035,Crow Wing,VIRGIL GOODE AND JIM CLYMER,62
27035,Crow Wing,DEAN MORSTAD AND JOSH FRANKE-HYLAND,11
27035,Crow Wing,JILL STEIN AND CHERI HONKALA,133
27035,Crow Wing,JIM CARLSON AND GEORGE MCMAHON,45
27035,Crow Wing,PETA LINDSAY AND YARI OSORIO,7
27035,Crow Wing,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",22
27035,Crow Wing,WRITE-IN**,120
27037,Dakota,MITT ROMNEY AND PAUL RYAN,109516
27037,Dakota,BARACK OBAMA AND JOE BIDEN,116255
27037,Dakota,GARY JOHNSON AND JIM GRAY,2746
27037,Dakota,JAMES HARRIS AND MAURA DELUCA,52
27037,Dakota,VIRGIL GOODE AND JIM CLYMER,260
27037,Dakota,DEAN MORSTAD AND JOSH FRANKE-HYLAND,67
27037,Dakota,JILL STEIN AND CHERI HONKALA,804
27037,Dakota,JIM CARLSON AND GEORGE MCMAHON,186
27037,Dakota,PETA LINDSAY AND YARI OSORIO,17
27037,Dakota,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",125
27037,Dakota,WRITE-IN**,793
27039,Dodge,MITT ROMNEY AND PAUL RYAN,5522
27039,Dodge,BARACK OBAMA AND JOE BIDEN,4487
27039,Dodge,GARY JOHNSON AND JIM GRAY,158
27039,Dodge,JAMES HARRIS AND MAURA DELUCA,4
27039,Dodge,VIRGIL GOODE AND JIM CLYMER,28
27039,Dodge,DEAN MORSTAD AND JOSH FRANKE-HYLAND,9
27039,Dodge,JILL STEIN AND CHERI HONKALA,44
27039,Dodge,JIM CARLSON AND GEORGE MCMAHON,11
27039,Dodge,PETA LINDSAY AND YARI OSORIO,1
27039,Dodge,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",10
27039,Dodge,WRITE-IN**,53
27041,Douglas,MITT ROMNEY AND PAUL RYAN,11884
27041,Douglas,BARACK OBAMA AND JOE BIDEN,8653
27041,Douglas,GARY JOHNSON AND JIM GRAY,184
27041,Douglas,JAMES HARRIS AND MAURA DELUCA,5
27041,Douglas,VIRGIL GOODE AND JIM CLYMER,35
27041,Douglas,DEAN MORSTAD AND JOSH FRANKE-HYLAND,11
27041,Douglas,JILL STEIN AND CHERI HONKALA,66
27041,Douglas,JIM CARLSON AND GEORGE MCMAHON,28
27041,Douglas,PETA LINDSAY AND YARI OSORIO,4
27041,Douglas,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",14
27041,Douglas,WRITE-IN**,69
27043,Faribault,MITT ROMNEY AND PAUL RYAN,4104
27043,Faribault,BARACK OBAMA AND JOE BIDEN,3407
27043,Faribault,GARY JOHNSON AND JIM GRAY,98
27043,Faribault,JAMES HARRIS AND MAURA DELUCA,5
27043,Faribault,VIRGIL GOODE AND JIM CLYMER,14
27043,Faribault,DEAN MORSTAD AND JOSH FRANKE-HYLAND,7
27043,Faribault,JILL STEIN AND CHERI HONKALA,36
27043,Faribault,JIM CARLSON AND GEORGE MCMAHON,13
27043,Faribault,PETA LINDSAY AND YARI OSORIO,0
27043,Faribault,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",5
27043,Faribault,WRITE-IN**,24
27045,Fillmore,MITT ROMNEY AND PAUL RYAN,4913
27045,Fillmore,BARACK OBAMA AND JOE BIDEN,5713
27045,Fillmore,GARY JOHNSON AND JIM GRAY,143
27045,Fillmore,JAMES HARRIS AND MAURA DELUCA,2
27045,Fillmore,VIRGIL GOODE AND JIM CLYMER,17
27045,Fillmore,DEAN MORSTAD AND JOSH FRANKE-HYLAND,1
27045,Fillmore,JILL STEIN AND CHERI HONKALA,33
27045,Fillmore,JIM CARLSON AND GEORGE MCMAHON,18
27045,Fillmore,PETA LINDSAY AND YARI OSORIO,4
27045,Fillmore,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",10
27045,Fillmore,WRITE-IN**,38
27047,Freeborn,MITT ROMNEY AND PAUL RYAN,6969
