fips,county,candidate,votes
49027,Millard,"Gloria La Riva, Filberto Ramirez, Jr. (U)",1
49027,Millard,"Mitt Romney, Paul Ryan (R)",4478
49027,Millard,"Barack Obama, Joseph R. Biden, Jr. (D)",431
49027,Millard,"Gary Johnson, James P. Gray (L)",43
49027,Millard,"Virgil Goode, Jim Clymer (C)",50
49027,Millard,"Ross C. ""Rocky"" Anderson, Luis J. Rodriguez (J)",19
49029,Morgan,"Jill Stein, Cheri Honkala (G)",6
49029,Morgan,"Gloria La Riva, Filberto Ramirez, Jr. (U)",1
49029,Morgan,"Mitt Romney, Paul Ryan (R)",4114
49029,Morgan,"Barack Obama, Joseph R. Biden, Jr. (D)",403
49029,Morgan,"Gary Johnson, James P. Gray (L)",36
49029,Morgan,"Virgil Goode, Jim Clymer (C)",24
49029,Morgan,"Ross C. ""Rocky"" Anderson, Luis J. Rodriguez (J)",13
49031,Piute,"Jill Stein, Cheri Honkala (G)",0
49031,Piute,"Gloria La Riva, Filberto Ramirez, Jr. (U)",0
49031,Piute,"Mitt Romney, Paul Ryan (R)",697
49031,Piute,"Barack Obama, Joseph R. Biden, Jr. (D)",74
49031,Piute,"Gary Johnson, James P. Gray (L)",5
49031,Piute,"Virgil Goode, Jim Clymer (C)",4
49031,Piute,"Ross C. ""Rocky"" Anderson, Luis J. Rodriguez (J)",2
49033,Rich,"Jill Stein, Cheri Honkala (G)",1
49033,Rich,"Gloria La Riva, Filberto Ramirez, Jr. (U)",0
49033,Rich,"Mitt Romney, Paul Ryan (R)",915
49033,Rich,"Barack Obama, Joseph R. Biden, Jr. (D)",83
49033,Rich,"Gary Johnson, James P. Gray (L)",6
49033,Rich,"Virgil Goode, Jim Clymer (C)",1
49033,Rich,"Ross C. ""Rocky"" Anderson, Luis J. Rodriguez (J)",1
49035,Salt Lake,"Jill Stein, Cheri Honkala (G)",2047
49035,Salt Lake,"Gloria La Riva, Filberto Ramirez, Jr. (U)",157
49035,Salt Lake,"Mitt Romney, Paul Ryan (R)",223811
49035,Salt Lake,"Barack Obama, Joseph R. Biden, Jr. (D)",146147
49035,Salt Lake,"Gary Johnson, James P. Gray (L)",5521
49035,Salt Lake,"Virgil Goode, Jim Clymer (C)",805
49035,Salt Lake,"Ross C. ""Rocky"" Anderson, Luis J. Rodriguez (J)",3283
49035,Salt Lake,"Roseanne Barr, Cindy Sheehan",16
49035,Salt Lake,"Stephen Durham, Christina Lopez",1
49035,Salt Lake,"Jill Reed, Tom Cary",5
49035,Salt Lake,"Andre Barnett, Ken Cross",2
49035,Salt Lake,"Will Christensen, Kenn Gibbs",2
49035,Salt Lake,Justin Myers,1
49035,Salt Lake,"Dean Morstad, Josh Franke-Hyland",1
49037,San Juan,"Jill Stein, Cheri Honkala (G)",11
49037,San Juan,"Gloria La Riva, Filberto Ramirez, Jr. (U)",6
49037,San Juan,"Mitt Romney, Paul Ryan (R)",3074
49037,San Juan,"Barack Obama, Joseph R. Biden, Jr. (D)",2139
49037,San Juan,"Gary Johnson, James P. Gray (L)",42
49037,San Juan,"Virgil Goode, Jim Clymer (C)",19
49037,San Juan,"Ross C. ""Rocky"" Anderson, Luis J. Rodriguez (J)",16
49039,Sanpete,"Jill Stein, Cheri Honkala (G)",14
49039,Sanpete,"Gloria La Riva, Filberto Ramirez, Jr. (U)",4
49039,Sanpete,"Mitt Romney, Paul Ryan (R)",8406
49039,Sanpete,"Barack Obama, Joseph R. Biden, Jr. (D)",980
49039,Sanpete,"Gary Johnson, James P. Gray (L)",69
49039,Sanpete,"Virgil Goode, Jim Clymer (C)",53
49039,Sanpete,"Ross C. ""Rocky"" Anderson, Luis J. Rodriguez (J)",21
49041,Sevier,"Jill Stein, Cheri Honkala (G)",10
49041,Sevier,"Gloria La Riva, Filberto Ramirez, Jr. (U)",5
49041,Sevier,"Mitt Romney, Paul Ryan (R)",7207
49041,Sevier,"Barack Obama, Joseph R. Biden, Jr. (D)",738
49041,Sevier,"Gary Johnson, James P. Gray (L)",56
49041,Sevier,"Virgil Goode, Jim Clymer (C)",30
49041,Sevier,"Ross C. ""Rocky"" Anderson, Luis J. Rodriguez (J)",23
49043,Summit,"Jill Stein, Cheri Honkala (G)",78
49043,Summit,"Gloria La Riva, Filberto Ramirez, Jr. (U)",3
49043,Summit,"Mitt Romney, Paul Ryan (R)",8884
49043,Summit,"Barack Obama, Joseph R. Biden, Jr. (D)",8072
49043,Summit,"Gary Johnson, James P. Gray (L)",301
49043,Summit,"Virgil Goode, Jim Clymer (C)",34
49043,Summit,"Ross C. ""Rocky"" Anderson, Luis J. Rodriguez (J)",116
49045,Tooele,"Jill Stein, Cheri Honkala (G)",53
49045,Tooele,"Gloria La Riva, Filberto Ramirez, Jr. (U)",10
49045,Tooele,"Mitt Romney, Paul Ryan (R)",14268
49045,Tooele,"Barack Obama, Joseph R. Biden, Jr. (D)",4524
49045,Tooele,"Gary Johnson, James P. Gray (L)",232
49045,Tooele,"Virgil Goode, Jim Clymer (C)",90
49045,Tooele,"Ross C. ""Rocky"" Anderson, Luis J. Rodriguez (J)",84
