fips,county,candidate,votes
34029,OCEAN,ROSS C. (ROCKY) ANDERSON,94
34031,PASSAIC,ROSS C. (ROCKY) ANDERSON,68
34033,SALEM,ROSS C. (ROCKY) ANDERSON,25
34035,SOMERSET,ROSS C. (ROCKY) ANDERSON,74
34037,SUSSEX,ROSS C. (ROCKY) ANDERSON,63
34039,UNION,ROSS C. (ROCKY) ANDERSON,79
34041,WARREN,ROSS C. (ROCKY) ANDERSON,69
34001,ATLANTIC,JEFF BOSS,25
34003,BERGEN,JEFF BOSS,82
34005,BURLINGTON,JEFF BOSS,11
34007,CAMDEN,JEFF BOSS,22
34009,CAPE MAY,JEFF BOSS,3
34011,CUMBERLAND,JEFF BOSS,11
34013,ESSEX,JEFF BOSS,118
34015,GLOUCESTER,JEFF BOSS,9
34017,HUDSON,JEFF BOSS,38
34019,HUNTERDON,JEFF BOSS,30
34021,MERCER,JEFF BOSS,24
34023,MIDDLESEX,JEFF BOSS,83
34025,MONMOUTH,JEFF BOSS,44
34027,MORRIS,JEFF BOSS,114
34029,OCEAN,JEFF BOSS,242
34031,PASSAIC,JEFF BOSS,33
34033,SALEM,JEFF BOSS,2
34035,SOMERSET,JEFF BOSS,10
34037,SUSSEX,JEFF BOSS,24
34039,UNION,JEFF BOSS,67
34041,WARREN,JEFF BOSS,15
34001,ATLANTIC,JAMES HARRIS,28
34003,BERGEN,JAMES HARRIS,63
34005,BURLINGTON,JAMES HARRIS,25
34007,CAMDEN,JAMES HARRIS,19
34009,CAPE MAY,JAMES HARRIS,11
34011,CUMBERLAND,JAMES HARRIS,14
34013,ESSEX,JAMES HARRIS,45
34015,GLOUCESTER,JAMES HARRIS,14
34017,HUDSON,JAMES HARRIS,53
34019,HUNTERDON,JAMES HARRIS,21
34021,MERCER,JAMES HARRIS,23
34023,MIDDLESEX,JAMES HARRIS,70
34025,MONMOUTH,JAMES HARRIS,57
34027,MORRIS,JAMES HARRIS,55
34029,OCEAN,JAMES HARRIS,18
34031,PASSAIC,JAMES HARRIS,37
34033,SALEM,JAMES HARRIS,10
34035,SOMERSET,JAMES HARRIS,75
34037,SUSSEX,JAMES HARRIS,18
34039,UNION,JAMES HARRIS,33
34041,WARREN,JAMES HARRIS,21
34001,ATLANTIC,MERLIN MILLER,58
34003,BERGEN,MERLIN MILLER,56
34005,BURLINGTON,MERLIN MILLER,35
34007,CAMDEN,MERLIN MILLER,32
34009,CAPE MAY,MERLIN MILLER,3
34011,CUMBERLAND,MERLIN MILLER,27
34013,ESSEX,MERLIN MILLER,35
34015,GLOUCESTER,MERLIN MILLER,10
34017,HUDSON,MERLIN MILLER,20
34019,HUNTERDON,MERLIN MILLER,11
34021,MERCER,MERLIN MILLER,28
34023,MIDDLESEX,MERLIN MILLER,54
34025,MONMOUTH,MERLIN MILLER,33
34027,MORRIS,MERLIN MILLER,50
34029,OCEAN,MERLIN MILLER,49
34031,PASSAIC,MERLIN MILLER,22
34033,SALEM,MERLIN MILLER,16
34035,SOMERSET,MERLIN MILLER,50
34037,SUSSEX,MERLIN MILLER,26
34039,UNION,MERLIN MILLER,27
34041,WARREN,MERLIN MILLER,22
34001,ATLANTIC,PETA LINDSAY,10
34003,BERGEN,PETA LINDSAY,45
34005,BURLINGTON,PETA LINDSAY,26
34007,CAMDEN,PETA LINDSAY,13
34009,CAPE MAY,PETA LINDSAY,7
34011,CUMBERLAND,PETA LINDSAY,5
34013,ESSEX,PETA LINDSAY,57
34015,GLOUCESTER,PETA LINDSAY,12
34017,HUDSON,PETA LINDSAY,28
34019,HUNTERDON,PETA LINDSAY,11
34021,MERCER,PETA LINDSAY,15
34023,MIDDLESEX,PETA LINDSAY,38
34025,MONMOUTH,PETA LINDSAY,26
34027,MORRIS,PETA LINDSAY,58
34029,OCEAN,PETA LINDSAY,24
34031,PASSAIC,PETA LINDSAY,53
34033,SALEM,PETA LINDSAY,8
34035,SOMERSET,PETA LINDSAY,18
34037,SUSSEX,PETA LINDSAY,11
34039,UNION,PETA LINDSAY,19
34041,WARREN,PETA LINDSAY,37
