fips,county,candidate,votes
22015,Bossier,"Sheila Tittle, Matthew Turner We The People",28
22017,Caddo,"Barack Obama, Joe Biden Democratic",58042
22017,Caddo,"Jill Stein, Cheri Honkala Green",258
22017,Caddo,"Gary Johnson, James P. Gray Libertarian",763
22017,Caddo,"Mitt Romney, Paul Ryan Republican",52459
22017,Caddo,"Virgil Goode, James Clymer Constitution",88
22017,Caddo,"Ross Anderson, Luis Rodriguez Justice",41
22017,Caddo,"Jack Fellure, Toby Davis Prohibition",13
22017,Caddo,"Peta Lindsay, Yari Osorio Socialism and Liberation",14
22017,Caddo,"Jerry White, Phyllis Scherrer Socialist Equality",14
22017,Caddo,"James Harris, Alyson Kennedy Socialist Workers",23
22017,Caddo,"Sheila Tittle, Matthew Turner We The People",50
22019,Calcasieu,"Barack Obama, Joe Biden Democratic",28359
22019,Calcasieu,"Jill Stein, Cheri Honkala Green",289
22019,Calcasieu,"Gary Johnson, James P. Gray Libertarian",818
22019,Calcasieu,"Mitt Romney, Paul Ryan Republican",51850
22019,Calcasieu,"Virgil Goode, James Clymer Constitution",161
22019,Calcasieu,"Ross Anderson, Luis Rodriguez Justice",52
22019,Calcasieu,"Jack Fellure, Toby Davis Prohibition",27
22019,Calcasieu,"Peta Lindsay, Yari Osorio Socialism and Liberation",21
22019,Calcasieu,"Jerry White, Phyllis Scherrer Socialist Equality",16
22019,Calcasieu,"James Harris, Alyson Kennedy Socialist Workers",16
22019,Calcasieu,"Sheila Tittle, Matthew Turner We The People",117
22021,Caldwell,"Barack Obama, Joe Biden Democratic",1016
22021,Caldwell,"Jill Stein, Cheri Honkala Green",19
22021,Caldwell,"Gary Johnson, James P. Gray Libertarian",18
22021,Caldwell,"Mitt Romney, Paul Ryan Republican",3640
22021,Caldwell,"Virgil Goode, James Clymer Constitution",8
22021,Caldwell,"Ross Anderson, Luis Rodriguez Justice",2
22021,Caldwell,"Jack Fellure, Toby Davis Prohibition",1
22021,Caldwell,"Peta Lindsay, Yari Osorio Socialism and Liberation",1
22021,Caldwell,"Jerry White, Phyllis Scherrer Socialist Equality",2
22021,Caldwell,"James Harris, Alyson Kennedy Socialist Workers",2
22021,Caldwell,"Sheila Tittle, Matthew Turner We The People",7
22023,Cameron,"Barack Obama, Joe Biden Democratic",408
22023,Cameron,"Jill Stein, Cheri Honkala Green",20
22023,Cameron,"Gary Johnson, James P. Gray Libertarian",26
22023,Cameron,"Mitt Romney, Paul Ryan Republican",3260
22023,Cameron,"Virgil Goode, James Clymer Constitution",5
22023,Cameron,"Ross Anderson, Luis Rodriguez Justice",2
22023,Cameron,"Jack Fellure, Toby Davis Prohibition",1
22023,Cameron,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
22023,Cameron,"Jerry White, Phyllis Scherrer Socialist Equality",1
22023,Cameron,"James Harris, Alyson Kennedy Socialist Workers",1
22023,Cameron,"Sheila Tittle, Matthew Turner We The People",20
22025,Catahoula,"Barack Obama, Joe Biden Democratic",1408
22025,Catahoula,"Jill Stein, Cheri Honkala Green",10
22025,Catahoula,"Gary Johnson, James P. Gray Libertarian",15
22025,Catahoula,"Mitt Romney, Paul Ryan Republican",2744
22025,Catahoula,"Virgil Goode, James Clymer Constitution",5
22025,Catahoula,"Ross Anderson, Luis Rodriguez Justice",2
22025,Catahoula,"Jack Fellure, Toby Davis Prohibition",2
22025,Catahoula,"Peta Lindsay, Yari Osorio Socialism and Liberation",1
22025,Catahoula,"Jerry White, Phyllis Scherrer Socialist Equality",0
22025,Catahoula,"James Harris, Alyson Kennedy Socialist Workers",1
22025,Catahoula,"Sheila Tittle, Matthew Turner We The People",5
22027,Claiborne,"Barack Obama, Joe Biden Democratic",3014
22027,Claiborne,"Jill Stein, Cheri Honkala Green",23
