fips,county,candidate,votes
24005,Baltimore,Deonia  Neveu,0
24005,Baltimore,Durham/ Lopez,4
24005,Baltimore,Dwight Kenneth French,0
24005,Baltimore,James  Clymer,10
24005,Baltimore,Johnson/ Gray,5051
24005,Baltimore,Kevin M. Thorne,0
24005,Baltimore,Leon Leo Ray,0
24005,Baltimore,Matthew  Lydick,3
24005,Baltimore,Michael David Boyles,0
24005,Baltimore,Miller/ Bertram,0
24005,Baltimore,Nelson  Keyton,0
24005,Baltimore,Obama/ Biden,220322
24005,Baltimore,Other Write-Ins,1476
24005,Baltimore,Reed/ Cary,0
24005,Baltimore,Richard  Duncan,5
24005,Baltimore,Robert William Dietz,0
24005,Baltimore,Romney/ Ryan,154908
24005,Baltimore,Roseanne  Barr,9
24005,Baltimore,Santa  Claus,151
24005,Baltimore,Sheila  Tittle,0
24005,Baltimore,Stein/ Honkala,2750
24005,Baltimore,Terrance James O'Hara,0
24005,Baltimore,Virgil  Goode,59
24009,Calvert,"Fred Donald Dickson, Jr.",1
24009,Calvert,"Theodis (Ted)  Brown, Sr.",0
24009,Calvert,Anderson/ Rodriguez,8
24009,Calvert,Andre  Barnett,0
24009,Calvert,Barbara A. Prokopich,0
24009,Calvert,Briscoe/ Ogle,0
24009,Calvert,Bruce  Mlynski,0
24009,Calvert,Cecil James Roth,0
24009,Calvert,Chehade/ McAllister,0
24009,Calvert,Christensen/ Gibbs,0
24009,Calvert,Darrell  Hykes,2
24009,Calvert,David M. Crosby,0
24009,Calvert,Dean  Morstad,0
24009,Calvert,Dennis  Knill,0
24009,Calvert,Deonia  Neveu,0
24009,Calvert,Durham/ Lopez,0
24009,Calvert,Dwight Kenneth French,0
24009,Calvert,James  Clymer,1
24009,Calvert,Johnson/ Gray,581
24009,Calvert,Kevin M. Thorne,0
24009,Calvert,Leon Leo Ray,0
24009,Calvert,Matthew  Lydick,0
24009,Calvert,Michael David Boyles,0
24009,Calvert,Miller/ Bertram,0
24009,Calvert,Nelson  Keyton,0
24009,Calvert,Obama/ Biden,20529
24009,Calvert,Other Write-Ins,133
24009,Calvert,Reed/ Cary,0
24009,Calvert,Richard  Duncan,1
24009,Calvert,Robert William Dietz,0
24009,Calvert,Romney/ Ryan,23952
24009,Calvert,Roseanne  Barr,5
24009,Calvert,Santa  Claus,20
24009,Calvert,Sheila  Tittle,0
24009,Calvert,Stein/ Honkala,279
24009,Calvert,Terrance James O'Hara,0
24009,Calvert,Virgil  Goode,6
24011,Caroline,"Fred Donald Dickson, Jr.",0
24011,Caroline,"Theodis (Ted)  Brown, Sr.",0
24011,Caroline,Anderson/ Rodriguez,0
24011,Caroline,Andre  Barnett,0
24011,Caroline,Barbara A. Prokopich,0
24011,Caroline,Briscoe/ Ogle,0
24011,Caroline,Bruce  Mlynski,0
24011,Caroline,Cecil James Roth,0
24011,Caroline,Chehade/ McAllister,0
24011,Caroline,Christensen/ Gibbs,0
24011,Caroline,Darrell  Hykes,0
24011,Caroline,David M. Crosby,0
24011,Caroline,Dean  Morstad,0
24011,Caroline,Dennis  Knill,0
24011,Caroline,Deonia  Neveu,0
24011,Caroline,Durham/ Lopez,0
24011,Caroline,Dwight Kenneth French,0
24011,Caroline,James  Clymer,1
24011,Caroline,Johnson/ Gray,182
24011,Caroline,Kevin M. Thorne,0
24011,Caroline,Leon Leo Ray,0
24011,Caroline,Matthew  Lydick,0
24011,Caroline,Michael David Boyles,0
24011,Caroline,Miller/ Bertram,0
24011,Caroline,Nelson  Keyton,0
24011,Caroline,Obama/ Biden,4970
24011,Caroline,Other Write-Ins,38
24011,Caroline,Reed/ Cary,0
24011,Caroline,Richard  Duncan,0
24011,Caroline,Robert William Dietz,0
24011,Caroline,Romney/ Ryan,8098
24011,Caroline,Roseanne  Barr,0
24011,Caroline,Santa  Claus,3
24011,Caroline,Sheila  Tittle,0
24011,Caroline,Stein/ Honkala,64
24011,Caroline,Terrance James O'Hara,0
24011,Caroline,Virgil  Goode,1
24013,Carroll,"Fred Donald Dickson, Jr.",0
24013,Carroll,"Theodis (Ted)  Brown, Sr.",0
24013,Carroll,Anderson/ Rodriguez,1
24013,Carroll,Andre  Barnett,1
24013,Carroll,Barbara A. Prokopich,0
24013,Carroll,Briscoe/ Ogle,1
24013,Carroll,Bruce  Mlynski,0
24013,Carroll,Cecil James Roth,0
24013,Carroll,Chehade/ McAllister,0
24013,Carroll,Christensen/ Gibbs,0
24013,Carroll,Darrell  Hykes,0
24013,Carroll,David M. Crosby,0
24013,Carroll,Dean  Morstad,0
24013,Carroll,Dennis  Knill,2
24013,Carroll,Deonia  Neveu,0
24013,Carroll,Durham/ Lopez,0
24013,Carroll,Dwight Kenneth French,0
24013,Carroll,James  Clymer,0
24013,Carroll,Johnson/ Gray,1614
24013,Carroll,Kevin M. Thorne,0
24013,Carroll,Leon Leo Ray,0
24013,Carroll,Matthew  Lydick,0
24013,Carroll,Michael David Boyles,0
24013,Carroll,Miller/ Bertram,0
24013,Carroll,Nelson  Keyton,0
24013,Carroll,Obama/ Biden,27939
24013,Carroll,Other Write-Ins,495
24013,Carroll,Reed/ Cary,0
24013,Carroll,Richard  Duncan,0
24013,Carroll,Robert William Dietz,0
24013,Carroll,Romney/ Ryan,56761
24013,Carroll,Roseanne  Barr,1
24013,Carroll,Santa  Claus,30
24013,Carroll,Sheila  Tittle,0
24013,Carroll,Stein/ Honkala,674
24013,Carroll,Terrance James O'Hara,0
24013,Carroll,Virgil  Goode,17
24015,Cecil,"Fred Donald Dickson, Jr.",0
24015,Cecil,"Theodis (Ted)  Brown, Sr.",0
24015,Cecil,Anderson/ Rodriguez,5
24015,Cecil,Andre  Barnett,0
24015,Cecil,Barbara A. Prokopich,0
24015,Cecil,Briscoe/ Ogle,1
24015,Cecil,Bruce  Mlynski,0
24015,Cecil,Cecil James Roth,0
24015,Cecil,Chehade/ McAllister,0
24015,Cecil,Christensen/ Gibbs,0
24015,Cecil,Darrell  Hykes,0
24015,Cecil,David M. Crosby,0
24015,Cecil,Dean  Morstad,0
24015,Cecil,Dennis  Knill,0
24015,Cecil,Deonia  Neveu,0
24015,Cecil,Durham/ Lopez,0
24015,Cecil,Dwight Kenneth French,0
24015,Cecil,James  Clymer,0
24015,Cecil,Johnson/ Gray,643
24015,Cecil,Kevin M. Thorne,0
24015,Cecil,Leon Leo Ray,0
24015,Cecil,Matthew  Lydick,0
24015,Cecil,Michael David Boyles,0
24015,Cecil,Miller/ Bertram,0
24015,Cecil,Nelson  Keyton,0
24015,Cecil,Obama/ Biden,16557
24015,Cecil,Other Write-Ins,151
24015,Cecil,Reed/ Cary,0
24015,Cecil,Richard  Duncan,0
24015,Cecil,Robert William Dietz,0
24015,Cecil,Romney/ Ryan,24806
24015,Cecil,Roseanne  Barr,2
24015,Cecil,Santa  Claus,12
24015,Cecil,Sheila  Tittle,0
24015,Cecil,Stein/ Honkala,290
24015,Cecil,Terrance James O'Hara,0
24015,Cecil,Virgil  Goode,13
24017,Charles,"Fred Donald Dickson, Jr.",0
24017,Charles,"Theodis (Ted)  Brown, Sr.",0
24017,Charles,Anderson/ Rodriguez,0
24017,Charles,Andre  Barnett,1
24017,Charles,Barbara A. Prokopich,0
24017,Charles,Briscoe/ Ogle,0
24017,Charles,Bruce  Mlynski,0
24017,Charles,Cecil James Roth,0
