fips,county,candidate,votes
55017,CHIPPEWA,MITT ROMNEY/PAUL RYAN,15322
55017,CHIPPEWA,BARACK OBAMA/JOE BIDEN,15237
55017,CHIPPEWA,VIRGIL GOODE/JIM CLYMER,69
55017,CHIPPEWA,GARY JOHNSON/JAMES P. GRAY,183
55017,CHIPPEWA,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",3
55017,CHIPPEWA,JERRY WHITE/PHYLLIS SCHERRER,13
55017,CHIPPEWA,JILL STEIN/BEN MANSKI,67
55017,CHIPPEWA,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),1
55017,CHIPPEWA,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),2
55017,CHIPPEWA,SCATTERING,35
55019,CLARK,MITT ROMNEY/PAUL RYAN,7412
55019,CLARK,BARACK OBAMA/JOE BIDEN,6172
55019,CLARK,VIRGIL GOODE/JIM CLYMER,42
55019,CLARK,GARY JOHNSON/JAMES P. GRAY,87
55019,CLARK,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",7
55019,CLARK,JERRY WHITE/PHYLLIS SCHERRER,8
55019,CLARK,JILL STEIN/BEN MANSKI,39
55019,CLARK,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
55019,CLARK,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
55019,CLARK,SCATTERING,34
55021,COLUMBIA,MITT ROMNEY/PAUL RYAN,13026
55021,COLUMBIA,BARACK OBAMA/JOE BIDEN,17175
55021,COLUMBIA,VIRGIL GOODE/JIM CLYMER,36
55021,COLUMBIA,GARY JOHNSON/JAMES P. GRAY,180
55021,COLUMBIA,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",2
55021,COLUMBIA,JERRY WHITE/PHYLLIS SCHERRER,1
55021,COLUMBIA,JILL STEIN/BEN MANSKI,69
55021,COLUMBIA,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
55021,COLUMBIA,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
55021,COLUMBIA,SCATTERING,57
55023,CRAWFORD,MITT ROMNEY/PAUL RYAN,3067
55023,CRAWFORD,BARACK OBAMA/JOE BIDEN,4629
55023,CRAWFORD,VIRGIL GOODE/JIM CLYMER,16
55023,CRAWFORD,GARY JOHNSON/JAMES P. GRAY,62
55023,CRAWFORD,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",4
55023,CRAWFORD,JERRY WHITE/PHYLLIS SCHERRER,4
55023,CRAWFORD,JILL STEIN/BEN MANSKI,19
55023,CRAWFORD,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
55023,CRAWFORD,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
55023,CRAWFORD,SCATTERING,16
55025,DANE,MITT ROMNEY/PAUL RYAN,83644
55025,DANE,BARACK OBAMA/JOE BIDEN,216071
55025,DANE,VIRGIL GOODE/JIM CLYMER,307
55025,DANE,GARY JOHNSON/JAMES P. GRAY,2294
55025,DANE,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",38
55025,DANE,JERRY WHITE/PHYLLIS SCHERRER,47
55025,DANE,JILL STEIN/BEN MANSKI,1335
55025,DANE,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),36
55025,DANE,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),3
55025,DANE,SCATTERING,406
55027,DODGE,MITT ROMNEY/PAUL RYAN,25211
55027,DODGE,BARACK OBAMA/JOE BIDEN,18762
55027,DODGE,VIRGIL GOODE/JIM CLYMER,76
55027,DODGE,GARY JOHNSON/JAMES P. GRAY,267
55027,DODGE,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",5
55027,DODGE,JERRY WHITE/PHYLLIS SCHERRER,14
55027,DODGE,JILL STEIN/BEN MANSKI,83
55027,DODGE,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
