fips,county,candidate,votes
13247,Rockdale,MITT ROMNEY (R),15716
13249,Schley,MITT ROMNEY (R),1286
13251,Screven,MITT ROMNEY (R),3287
13253,Seminole,MITT ROMNEY (R),2245
13255,Spalding,MITT ROMNEY (R),14911
13257,Stephens,MITT ROMNEY (R),7221
13259,Stewart,MITT ROMNEY (R),745
13261,Sumter,MITT ROMNEY (R),5378
13263,Talbot,MITT ROMNEY (R),1202
13265,Taliaferro,MITT ROMNEY (R),323
13267,Tattnall,MITT ROMNEY (R),4706
13269,Taylor,MITT ROMNEY (R),1948
13271,Telfair,MITT ROMNEY (R),2480
13273,Terrell,MITT ROMNEY (R),1834
13275,Thomas,MITT ROMNEY (R),11156
13277,Tift,MITT ROMNEY (R),9185
13279,Toombs,MITT ROMNEY (R),6524
13281,Towns,MITT ROMNEY (R),4876
13283,Treutlen,MITT ROMNEY (R),1652
13285,Troup,MITT ROMNEY (R),15179
13287,Turner,MITT ROMNEY (R),2028
13289,Twiggs,MITT ROMNEY (R),1907
13291,Union,MITT ROMNEY (R),8773
13293,Upson,MITT ROMNEY (R),7230
13295,Walker,MITT ROMNEY (R),16247
13297,Walton,MITT ROMNEY (R),29036
13299,Ware,MITT ROMNEY (R),7941
13301,Warren,MITT ROMNEY (R),990
13303,Washington,MITT ROMNEY (R),4035
13305,Wayne,MITT ROMNEY (R),7557
13307,Webster,MITT ROMNEY (R),601
13309,Wheeler,MITT ROMNEY (R),1366
13311,White,MITT ROMNEY (R),8651
13313,Whitfield,MITT ROMNEY (R),19305
13315,Wilcox,MITT ROMNEY (R),2053
13317,Wilkes,MITT ROMNEY (R),2635
13319,Wilkinson,MITT ROMNEY (R),2246
13321,Worth,MITT ROMNEY (R),5869
13001,Appling,BARACK OBAMA (I)D,1758
13003,Atkinson,BARACK OBAMA (I)D,930
13005,Bacon,BARACK OBAMA (I)D,791
13007,Baker,BARACK OBAMA (I)D,794
13009,Baldwin,BARACK OBAMA (I)D,8483
13011,Banks,BARACK OBAMA (I)D,780
13013,Barrow,BARACK OBAMA (I)D,6028
13015,Bartow,BARACK OBAMA (I)D,8396
13017,Ben Hill,BARACK OBAMA (I)D,2512
13019,Berrien,BARACK OBAMA (I)D,1273
13021,Bibb,BARACK OBAMA (I)D,38585
13023,Bleckley,BARACK OBAMA (I)D,1269
13025,Brantley,BARACK OBAMA (I)D,939
13027,Brooks,BARACK OBAMA (I)D,3138
13029,Bryan,BARACK OBAMA (I)D,3707
13031,Bulloch,BARACK OBAMA (I)D,9593
13033,Burke,BARACK OBAMA (I)D,5405
13035,Butts,BARACK OBAMA (I)D,2968
13037,Calhoun,BARACK OBAMA (I)D,1298
13039,Camden,BARACK OBAMA (I)D,6377
13043,Candler,BARACK OBAMA (I)D,1157
13045,Carroll,BARACK OBAMA (I)D,12688
13047,Catoosa,BARACK OBAMA (I)D,5365
13049,Charlton,BARACK OBAMA (I)D,1197
13051,Chatham,BARACK OBAMA (I)D,60246
13053,Chattahoochee,BARACK OBAMA (I)D,729
13055,Chattooga,BARACK OBAMA (I)D,2232
13057,Cherokee,BARACK OBAMA (I)D,19841
13059,Clarke,BARACK OBAMA (I)D,25431
13061,Clay,BARACK OBAMA (I)D,862
13063,Clayton,BARACK OBAMA (I)D,81479
13065,Clinch,BARACK OBAMA (I)D,852
13067,Cobb,BARACK OBAMA (I)D,133124
13069,Coffee,BARACK OBAMA (I)D,5057
13071,Colquitt,BARACK OBAMA (I)D,3973
13073,Columbia,BARACK OBAMA (I)D,16451
13075,Cook,BARACK OBAMA (I)D,2042
13077,Coweta,BARACK OBAMA (I)D,15168
13079,Crawford,BARACK OBAMA (I)D,1706
13081,Crisp,BARACK OBAMA (I)D,3167
13083,Dade,BARACK OBAMA (I)D,1411
13085,Dawson,BARACK OBAMA (I)D,1241
13089,DeKalb,BARACK OBAMA (I)D,238224
13087,Decatur,BARACK OBAMA (I)D,4591
13091,Dodge,BARACK OBAMA (I)D,2442
13093,Dooly,BARACK OBAMA (I)D,2285
13095,Dougherty,BARACK OBAMA (I)D,26295
13097,Douglas,BARACK OBAMA (I)D,28441
13099,Early,BARACK OBAMA (I)D,2765
13101,Echols,BARACK OBAMA (I)D,173
13103,Effingham,BARACK OBAMA (I)D,4947
13105,Elbert,BARACK OBAMA (I)D,3181
13107,Emanuel,BARACK OBAMA (I)D,2927
13109,Evans,BARACK OBAMA (I)D,1268
13111,Fannin,BARACK OBAMA (I)D,2028
13113,Fayette,BARACK OBAMA (I)D,19736
13115,Floyd,BARACK OBAMA (I)D,9640
13117,Forsyth,BARACK OBAMA (I)D,14571
13119,Franklin,BARACK OBAMA (I)D,1499
13121,Fulton,BARACK OBAMA (I)D,255470
13123,Gilmer,BARACK OBAMA (I)D,1958
13125,Glascock,BARACK OBAMA (I)D,176
13127,Glynn,BARACK OBAMA (I)D,11950
13129,Gordon,BARACK OBAMA (I)D,3440
13131,Grady,BARACK OBAMA (I)D,3419
13133,Greene,BARACK OBAMA (I)D,3201
