fips,county,candidate,votes
47037,DAVIDSON,"Ross C. ""Rocky"" Anderson",243
47037,DAVIDSON,Gary Johnson,2252
47037,DAVIDSON,Merlin Miller,210
47039,DECATUR,Mitt Romney,2874
47039,DECATUR,Barack Obama,1303
47039,DECATUR,Virgil Goode,16
47039,DECATUR,Jill Stein,6
47039,DECATUR,"Ross C. ""Rocky"" Anderson",8
47039,DECATUR,Gary Johnson,39
47039,DECATUR,Merlin Miller,5
47041,DEKALB,Mitt Romney,4143
47041,DEKALB,Barack Obama,2174
47041,DEKALB,Virgil Goode,21
47041,DEKALB,Jill Stein,21
47041,DEKALB,"Ross C. ""Rocky"" Anderson",6
47041,DEKALB,Gary Johnson,56
47041,DEKALB,Merlin Miller,1
47043,DICKSON,Mitt Romney,11296
47043,DICKSON,Barack Obama,6233
47043,DICKSON,Virgil Goode,63
47043,DICKSON,Jill Stein,56
47043,DICKSON,"Ross C. ""Rocky"" Anderson",24
47043,DICKSON,Gary Johnson,144
47043,DICKSON,Merlin Miller,19
47045,DYER,Mitt Romney,9921
47045,DYER,Barack Obama,3757
47045,DYER,Virgil Goode,30
47045,DYER,Jill Stein,23
47045,DYER,"Ross C. ""Rocky"" Anderson",14
47045,DYER,Gary Johnson,45
47045,DYER,Merlin Miller,10
47047,FAYETTE,Mitt Romney,12689
47047,FAYETTE,Barack Obama,6688
47047,FAYETTE,Virgil Goode,38
47047,FAYETTE,Jill Stein,21
47047,FAYETTE,"Ross C. ""Rocky"" Anderson",21
47047,FAYETTE,Gary Johnson,110
47047,FAYETTE,Merlin Miller,7
47049,FENTRESS,Mitt Romney,5243
47049,FENTRESS,Barack Obama,1561
47049,FENTRESS,Virgil Goode,21
47049,FENTRESS,Jill Stein,19
47049,FENTRESS,"Ross C. ""Rocky"" Anderson",15
47049,FENTRESS,Gary Johnson,30
47049,FENTRESS,Merlin Miller,6
47051,FRANKLIN,Mitt Romney,10262
47051,FRANKLIN,Barack Obama,5603
47051,FRANKLIN,Virgil Goode,74
47051,FRANKLIN,Jill Stein,44
47051,FRANKLIN,"Ross C. ""Rocky"" Anderson",17
47051,FRANKLIN,Gary Johnson,107
47051,FRANKLIN,Merlin Miller,12
47053,GIBSON,Mitt Romney,12883
47053,GIBSON,Barack Obama,6564
47053,GIBSON,Virgil Goode,45
47053,GIBSON,Jill Stein,31
47053,GIBSON,"Ross C. ""Rocky"" Anderson",18
47053,GIBSON,Gary Johnson,118
