fips,county,candidate,votes
39025,Clermont,Stewart Alexander,25
39025,Clermont,Susan Daniels,0
39025,Clermont,Richard Duncan,153
39025,Clermont,Virgil Goode,110
39025,Clermont,Gary Johnson,1069
39025,Clermont,Nelson Keyton,0
39025,Clermont,Barack Obama,30458
39025,Clermont,Jill Reed,0
39025,Clermont,Platt Robertson,0
39025,Clermont,Mitt Romney,64208
39025,Clermont,Jill Stein,248
39025,Clermont,Randall Terry,0
39025,Clermont,Mike Vargo ,0
39027,Clinton,Stewart Alexander,13
39027,Clinton,Susan Daniels,0
39027,Clinton,Richard Duncan,45
39027,Clinton,Virgil Goode,34
39027,Clinton,Gary Johnson,195
39027,Clinton,Nelson Keyton,0
39027,Clinton,Barack Obama,5791
39027,Clinton,Jill Reed,0
39027,Clinton,Platt Robertson,0
39027,Clinton,Mitt Romney,12009
39027,Clinton,Jill Stein,56
39027,Clinton,Randall Terry,0
39027,Clinton,Mike Vargo ,0
39029,Columbiana,Stewart Alexander,28
39029,Columbiana,Susan Daniels,0
39029,Columbiana,Richard Duncan,216
39029,Columbiana,Virgil Goode,85
39029,Columbiana,Gary Johnson,434
39029,Columbiana,Nelson Keyton,0
39029,Columbiana,Barack Obama,19821
39029,Columbiana,Jill Reed,0
39029,Columbiana,Platt Robertson,0
39029,Columbiana,Mitt Romney,25251
39029,Columbiana,Jill Stein,216
39029,Columbiana,Randall Terry,0
39029,Columbiana,Mike Vargo ,0
39031,Coshocton,Stewart Alexander,19
39031,Coshocton,Susan Daniels,0
39031,Coshocton,Richard Duncan,93
39031,Coshocton,Virgil Goode,44
39031,Coshocton,Gary Johnson,157
39031,Coshocton,Nelson Keyton,0
39031,Coshocton,Barack Obama,6940
39031,Coshocton,Jill Reed,0
39031,Coshocton,Platt Robertson,0
39031,Coshocton,Mitt Romney,8390
39031,Coshocton,Jill Stein,96
39031,Coshocton,Randall Terry,0
39031,Coshocton,Mike Vargo ,0
39033,Crawford,Stewart Alexander,13
39033,Crawford,Susan Daniels,0
39033,Crawford,Richard Duncan,82
39033,Crawford,Virgil Goode,55
39033,Crawford,Gary Johnson,186
39033,Crawford,Nelson Keyton,0
39033,Crawford,Barack Obama,7507
39033,Crawford,Jill Reed,0
39033,Crawford,Platt Robertson,0
39033,Crawford,Mitt Romney,11852
39033,Crawford,Jill Stein,108
39033,Crawford,Randall Terry,0
39033,Crawford,Mike Vargo ,0
39035,Cuyahoga,Stewart Alexander,220
39035,Cuyahoga,Susan Daniels,0
39035,Cuyahoga,Richard Duncan,621
39035,Cuyahoga,Virgil Goode,534
39035,Cuyahoga,Gary Johnson,3448
39035,Cuyahoga,Nelson Keyton,0
39035,Cuyahoga,Barack Obama,447273
39035,Cuyahoga,Jill Reed,7
39035,Cuyahoga,Platt Robertson,0
39035,Cuyahoga,Mitt Romney,190660
39035,Cuyahoga,Jill Stein,1564
39035,Cuyahoga,Randall Terry,3
39035,Cuyahoga,Mike Vargo ,1
39037,Darke,Stewart Alexander,17
39037,Darke,Susan Daniels,0
39037,Darke,Richard Duncan,97
39037,Darke,Virgil Goode,55
39037,Darke,Gary Johnson,212
39037,Darke,Nelson Keyton,0
39037,Darke,Barack Obama,6826
39037,Darke,Jill Reed,0
39037,Darke,Platt Robertson,0
39037,Darke,Mitt Romney,18108
39037,Darke,Jill Stein,86
39037,Darke,Randall Terry,0
39037,Darke,Mike Vargo ,0
39039,Defiance,Stewart Alexander,12
39039,Defiance,Susan Daniels,0
39039,Defiance,Richard Duncan,70
39039,Defiance,Virgil Goode,47
39039,Defiance,Gary Johnson,187
39039,Defiance,Nelson Keyton,0
39039,Defiance,Barack Obama,7732
39039,Defiance,Jill Reed,0
39039,Defiance,Platt Robertson,0
39039,Defiance,Mitt Romney,10176
39039,Defiance,Jill Stein,64
39039,Defiance,Randall Terry,0
39039,Defiance,Mike Vargo ,0
39041,Delaware,Stewart Alexander,18
39041,Delaware,Susan Daniels,0
39041,Delaware,Richard Duncan,111
39041,Delaware,Virgil Goode,88
39041,Delaware,Gary Johnson,851
39041,Delaware,Nelson Keyton,0
39041,Delaware,Barack Obama,37292
39041,Delaware,Jill Reed,0
39041,Delaware,Platt Robertson,0
39041,Delaware,Mitt Romney,60194
39041,Delaware,Jill Stein,205
39041,Delaware,Randall Terry,0
39041,Delaware,Mike Vargo ,0
39043,Erie,Stewart Alexander,12
39043,Erie,Susan Daniels,0
39043,Erie,Richard Duncan,115
39043,Erie,Virgil Goode,75
39043,Erie,Gary Johnson,300
39043,Erie,Nelson Keyton,0
39043,Erie,Barack Obama,21793
39043,Erie,Jill Reed,0
39043,Erie,Platt Robertson,0
39043,Erie,Mitt Romney,16952
39043,Erie,Jill Stein,158
39043,Erie,Randall Terry,0
39043,Erie,Mike Vargo ,0
39045,Fairfield,Stewart Alexander,23
39045,Fairfield,Susan Daniels,0
39045,Fairfield,Richard Duncan,173
39045,Fairfield,Virgil Goode,114
39045,Fairfield,Gary Johnson,624
39045,Fairfield,Nelson Keyton,0
39045,Fairfield,Barack Obama,29890
39045,Fairfield,Jill Reed,0
39045,Fairfield,Platt Robertson,0
39045,Fairfield,Mitt Romney,41034
39045,Fairfield,Jill Stein,210
39045,Fairfield,Randall Terry,0
39045,Fairfield,Mike Vargo ,0
39047,Fayette,Stewart Alexander,4
39047,Fayette,Susan Daniels,0
39047,Fayette,Richard Duncan,27
39047,Fayette,Virgil Goode,15
39047,Fayette,Gary Johnson,87
39047,Fayette,Nelson Keyton,0
39047,Fayette,Barack Obama,4249
39047,Fayette,Jill Reed,0
39047,Fayette,Platt Robertson,0
39047,Fayette,Mitt Romney,6620
