fips,county,candidate,votes
35045,SAN JUAN,MITT ROMNEY AND PAUL RYAN,28849
35045,SAN JUAN,VIRGIL GOODE AND JIM CLYMER,78
35045,SAN JUAN,GARY JOHNSON AND JAMES P. GRAY,1287
35045,SAN JUAN,ROSS C. ROCKY ANDERSON AND LUIS J. RODRIGUEZ,90
35045,SAN JUAN,JILL STEIN AND CHERI HONKALA,78
35039,RIO ARRIBA,BARACK OBAMA AND JOE BIDEN,11465
35039,RIO ARRIBA,MITT ROMNEY AND PAUL RYAN,3397
35039,RIO ARRIBA,VIRGIL GOODE AND JIM CLYMER,11
35039,RIO ARRIBA,GARY JOHNSON AND JAMES P. GRAY,418
35039,RIO ARRIBA,ROSS C. ROCKY ANDERSON AND LUIS J. RODRIGUEZ,20
35039,RIO ARRIBA,JILL STEIN AND CHERI HONKALA,32
35059,UNION,BARACK OBAMA AND JOE BIDEN,472
35059,UNION,MITT ROMNEY AND PAUL RYAN,1236
35059,UNION,VIRGIL GOODE AND JIM CLYMER,1
35059,UNION,GARY JOHNSON AND JAMES P. GRAY,36
35059,UNION,ROSS C. ROCKY ANDERSON AND LUIS J. RODRIGUEZ,7
35059,UNION,JILL STEIN AND CHERI HONKALA,7
35029,LUNA,BARACK OBAMA AND JOE BIDEN,3583
35029,LUNA,MITT ROMNEY AND PAUL RYAN,3670
35029,LUNA,VIRGIL GOODE AND JIM CLYMER,19
35029,LUNA,GARY JOHNSON AND JAMES P. GRAY,184
35029,LUNA,ROSS C. ROCKY ANDERSON AND LUIS J. RODRIGUEZ,15
35029,LUNA,JILL STEIN AND CHERI HONKALA,29
35055,TAOS,BARACK OBAMA AND JOE BIDEN,11978
35055,TAOS,MITT ROMNEY AND PAUL RYAN,2730
35055,TAOS,VIRGIL GOODE AND JIM CLYMER,9
35055,TAOS,GARY JOHNSON AND JAMES P. GRAY,479
35055,TAOS,ROSS C. ROCKY ANDERSON AND LUIS J. RODRIGUEZ,31
35055,TAOS,JILL STEIN AND CHERI HONKALA,112
35051,SIERRA,BARACK OBAMA AND JOE BIDEN,1964
35051,SIERRA,MITT ROMNEY AND PAUL RYAN,2928
35051,SIERRA,VIRGIL GOODE AND JIM CLYMER,8
35051,SIERRA,GARY JOHNSON AND JAMES P. GRAY,175
35051,SIERRA,ROSS C. ROCKY ANDERSON AND LUIS J. RODRIGUEZ,4
35051,SIERRA,JILL STEIN AND CHERI HONKALA,23
35057,TORRANCE,BARACK OBAMA AND JOE BIDEN,2428
35057,TORRANCE,MITT ROMNEY AND PAUL RYAN,3529
35057,TORRANCE,VIRGIL GOODE AND JIM CLYMER,17
35057,TORRANCE,GARY JOHNSON AND JAMES P. GRAY,382
35057,TORRANCE,ROSS C. ROCKY ANDERSON AND LUIS J. RODRIGUEZ,17
35057,TORRANCE,JILL STEIN AND CHERI HONKALA,29
35023,HIDALGO,BARACK OBAMA AND JOE BIDEN,995
35023,HIDALGO,MITT ROMNEY AND PAUL RYAN,899
35023,HIDALGO,VIRGIL GOODE AND JIM CLYMER,2
35023,HIDALGO,GARY JOHNSON AND JAMES P. GRAY,29
35023,HIDALGO,ROSS C. ROCKY ANDERSON AND LUIS J. RODRIGUEZ,5
35023,HIDALGO,JILL STEIN AND CHERI HONKALA,5
35019,GUADALUPE,BARACK OBAMA AND JOE BIDEN,1488
35019,GUADALUPE,MITT ROMNEY AND PAUL RYAN,557
35019,GUADALUPE,VIRGIL GOODE AND JIM CLYMER,2
35019,GUADALUPE,GARY JOHNSON AND JAMES P. GRAY,84
35019,GUADALUPE,ROSS C. ROCKY ANDERSON AND LUIS J. RODRIGUEZ,2
35019,GUADALUPE,JILL STEIN AND CHERI HONKALA,2
35053,SOCORRO,BARACK OBAMA AND JOE BIDEN,4058
35053,SOCORRO,MITT ROMNEY AND PAUL RYAN,2722
35053,SOCORRO,VIRGIL GOODE AND JIM CLYMER,18
35053,SOCORRO,GARY JOHNSON AND JAMES P. GRAY,344
35053,SOCORRO,ROSS C. ROCKY ANDERSON AND LUIS J. RODRIGUEZ,22
35053,SOCORRO,JILL STEIN AND CHERI HONKALA,29
35027,LINCOLN,BARACK OBAMA AND JOE BIDEN,2942
35027,LINCOLN,MITT ROMNEY AND PAUL RYAN,5961
35027,LINCOLN,VIRGIL GOODE AND JIM CLYMER,18
35027,LINCOLN,GARY JOHNSON AND JAMES P. GRAY,297
35027,LINCOLN,ROSS C. ROCKY ANDERSON AND LUIS J. RODRIGUEZ,9
35027,LINCOLN,JILL STEIN AND CHERI HONKALA,15
35011,DE BACA,BARACK OBAMA AND JOE BIDEN,287
35011,DE BACA,MITT ROMNEY AND PAUL RYAN,586
35011,DE BACA,VIRGIL GOODE AND JIM CLYMER,2
35011,DE BACA,GARY JOHNSON AND JAMES P. GRAY,24
35011,DE BACA,ROSS C. ROCKY ANDERSON AND LUIS J. RODRIGUEZ,0
35011,DE BACA,JILL STEIN AND CHERI HONKALA,3
35003,CATRON,BARACK OBAMA AND JOE BIDEN,560
35003,CATRON,MITT ROMNEY AND PAUL RYAN,1494
35003,CATRON,VIRGIL GOODE AND JIM CLYMER,5
35003,CATRON,GARY JOHNSON AND JAMES P. GRAY,51
35003,CATRON,ROSS C. ROCKY ANDERSON AND LUIS J. RODRIGUEZ,9
35003,CATRON,JILL STEIN AND CHERI HONKALA,4
35043,SANDOVAL,BARACK OBAMA AND JOE BIDEN,27236
35043,SANDOVAL,MITT ROMNEY AND PAUL RYAN,24387
35043,SANDOVAL,VIRGIL GOODE AND JIM CLYMER,69
35043,SANDOVAL,GARY JOHNSON AND JAMES P. GRAY,2185
35043,SANDOVAL,ROSS C. ROCKY ANDERSON AND LUIS J. RODRIGUEZ,62
