fips,county,candidate,votes
41063,Wallowa,Stein,32
41063,Wallowa,Anderson,13
41063,Wallowa,Johnson,45
41063,Wallowa,Romney,2804
41063,Wallowa,Christensen,15
41063,Wallowa,Misc,43
41065,Wasco,Obama,5211
41065,Wasco,Stein,127
41065,Wasco,Anderson,23
41065,Wasco,Johnson,151
41065,Wasco,Romney,5229
41065,Wasco,Christensen,42
41065,Wasco,Misc,90
41067,Washington,Obama,135291
41067,Washington,Stein,1817
41067,Washington,Anderson,379
41067,Washington,Johnson,3543
41067,Washington,Romney,93974
41067,Washington,Christensen,416
41067,Washington,Misc,1603
41069,Wheeler,Obama,266
41069,Wheeler,Stein,7
41069,Wheeler,Anderson,3
41069,Wheeler,Johnson,22
41069,Wheeler,Romney,545
41069,Wheeler,Christensen,5
41069,Wheeler,Misc,10
41071,Yamhill,Obama,19260
41071,Yamhill,Stein,343
41071,Yamhill,Anderson,61
41071,Yamhill,Johnson,639
41071,Yamhill,Romney,22045
41071,Yamhill,Christensen,128
41071,Yamhill,Misc,431
