fips,county,candidate,votes
54055,Mercer,MITT ROMNEY,15450
54055,Mercer,RANDALL TERRY,111
54057,Mineral,BARACK OBAMA,2885
54057,Mineral,GARY JOHNSON,110
54057,Mineral,JILL STEIN,64
54057,Mineral,MITT ROMNEY,7833
54057,Mineral,RANDALL TERRY,87
54059,Mingo,BARACK OBAMA,2428
54059,Mingo,GARY JOHNSON,80
54059,Mingo,JILL STEIN,66
54059,Mingo,MITT ROMNEY,6191
54059,Mingo,RANDALL TERRY,65
54061,Monongalia,BARACK OBAMA,13826
54061,Monongalia,GARY JOHNSON,472
54061,Monongalia,JILL STEIN,240
54061,Monongalia,MITT ROMNEY,16831
54061,Monongalia,RANDALL TERRY,106
54063,Monroe,BARACK OBAMA,1455
54063,Monroe,GARY JOHNSON,53
54063,Monroe,JILL STEIN,45
54063,Monroe,MITT ROMNEY,3616
54063,Monroe,RANDALL TERRY,43
54065,Morgan,BARACK OBAMA,2363
54065,Morgan,GARY JOHNSON,60
54065,Morgan,JILL STEIN,60
54065,Morgan,MITT ROMNEY,4513
54065,Morgan,RANDALL TERRY,48
54067,Nicholas,BARACK OBAMA,2664
54067,Nicholas,GARY JOHNSON,92
54067,Nicholas,JILL STEIN,60
54067,Nicholas,MITT ROMNEY,5898
54067,Nicholas,RANDALL TERRY,71
54069,Ohio,BARACK OBAMA,6786
54069,Ohio,GARY JOHNSON,191
54069,Ohio,JILL STEIN,107
54069,Ohio,MITT ROMNEY,10768
54069,Ohio,RANDALL TERRY,59
54071,Pendleton,BARACK OBAMA,1074
54071,Pendleton,GARY JOHNSON,15
54071,Pendleton,JILL STEIN,30
54071,Pendleton,MITT ROMNEY,2095
54071,Pendleton,RANDALL TERRY,25
54073,Pleasants,BARACK OBAMA,955
54073,Pleasants,GARY JOHNSON,26
54073,Pleasants,JILL STEIN,17
54073,Pleasants,MITT ROMNEY,1825
54073,Pleasants,RANDALL TERRY,17
54075,Pocahontas,BARACK OBAMA,1303
54075,Pocahontas,GARY JOHNSON,33
54075,Pocahontas,JILL STEIN,33
54075,Pocahontas,MITT ROMNEY,2182
54075,Pocahontas,RANDALL TERRY,25
54077,Preston,BARACK OBAMA,2931
54077,Preston,GARY JOHNSON,128
54077,Preston,JILL STEIN,106
54077,Preston,MITT ROMNEY,7889
54077,Preston,RANDALL TERRY,101
54079,Putnam,BARACK OBAMA,7256
54079,Putnam,GARY JOHNSON,190
54079,Putnam,JILL STEIN,113
54079,Putnam,MITT ROMNEY,16032
54079,Putnam,RANDALL TERRY,82
54081,Raleigh,BARACK OBAMA,7739
54081,Raleigh,GARY JOHNSON,217
54081,Raleigh,JILL STEIN,141
54081,Raleigh,MITT ROMNEY,20614
54081,Raleigh,RANDALL TERRY,118
54083,Randolph,BARACK OBAMA,3342
54083,Randolph,GARY JOHNSON,99
54083,Randolph,JILL STEIN,94
54083,Randolph,MITT ROMNEY,6160
54083,Randolph,RANDALL TERRY,59
54085,Ritchie,BARACK OBAMA,768
54085,Ritchie,GARY JOHNSON,36
54085,Ritchie,JILL STEIN,32
54085,Ritchie,MITT ROMNEY,2921
54085,Ritchie,RANDALL TERRY,31
54087,Roane,BARACK OBAMA,1939
54087,Roane,GARY JOHNSON,39
54087,Roane,JILL STEIN,44
54087,Roane,MITT ROMNEY,2982
54087,Roane,RANDALL TERRY,43
54089,Summers,BARACK OBAMA,1621
54089,Summers,GARY JOHNSON,56
54089,Summers,JILL STEIN,48
54089,Summers,MITT ROMNEY,2981
54089,Summers,RANDALL TERRY,29
54091,Taylor,BARACK OBAMA,1941
54091,Taylor,GARY JOHNSON,44
54091,Taylor,JILL STEIN,48
54091,Taylor,MITT ROMNEY,3840
54091,Taylor,RANDALL TERRY,35
54093,Tucker,BARACK OBAMA,880
54093,Tucker,GARY JOHNSON,30
54093,Tucker,JILL STEIN,20
54093,Tucker,MITT ROMNEY,2176
54093,Tucker,RANDALL TERRY,32
54095,Tyler,BARACK OBAMA,890
54095,Tyler,GARY JOHNSON,29
54095,Tyler,JILL STEIN,24
54095,Tyler,MITT ROMNEY,2314
54095,Tyler,RANDALL TERRY,22
54097,Upshur,BARACK OBAMA,2158
54097,Upshur,GARY JOHNSON,76
54097,Upshur,JILL STEIN,49
54097,Upshur,MITT ROMNEY,5939
54097,Upshur,RANDALL TERRY,51
54099,Wayne,BARACK OBAMA,4931
54099,Wayne,GARY JOHNSON,143
54099,Wayne,JILL STEIN,85
54099,Wayne,MITT ROMNEY,8688
54099,Wayne,RANDALL TERRY,108
54101,Webster,BARACK OBAMA,947
