fips,county,candidate,votes
29115,Linn,Gary Johnson,137 
29115,Linn,Mitt Romney,3344 
29115,Linn,Virgil Goode,28 
29117,Livingston,Barack Obama,1906 
29117,Livingston,Gary Johnson,127 
29117,Livingston,Mitt Romney,4006 
29117,Livingston,Virgil Goode,15 
29119,McDonald,Barack Obama,1920 
29119,McDonald,Gary Johnson,161 
29119,McDonald,Mitt Romney,5694 
29119,McDonald,Virgil Goode,42 
29121,Macon,Barack Obama,2309 
29121,Macon,Gary Johnson,119 
29121,Macon,Mitt Romney,4701 
29121,Macon,Virgil Goode,31 
29123,Madison,Barack Obama,1588 
29123,Madison,Gary Johnson,100 
29123,Madison,Mitt Romney,3227 
29123,Madison,Virgil Goode,15 
29125,Maries,Barack Obama,1299 
29125,Maries,Gary Johnson,61 
29125,Maries,Mitt Romney,3165 
29125,Maries,Virgil Goode,13 
29127,Marion,Barack Obama,4031 
29127,Marion,Gary Johnson,188 
29127,Marion,Mitt Romney,7923 
29127,Marion,Virgil Goode,16 
29129,Mercer,Barack Obama,353 
29129,Mercer,Gary Johnson,36 
29129,Mercer,Mitt Romney,1255 
29129,Mercer,Virgil Goode,11 
29131,Miller,Barack Obama,2651 
29131,Miller,Gary Johnson,232 
29131,Miller,Mitt Romney,8099 
29131,Miller,Virgil Goode,37 
29133,Mississippi,Barack Obama,1858 
29133,Mississippi,Gary Johnson,59 
29133,Mississippi,Mitt Romney,2997 
29133,Mississippi,Virgil Goode,6 
29135,Moniteau,Barack Obama,1608 
29135,Moniteau,Gary Johnson,108 
29135,Moniteau,Mitt Romney,4704 
29135,Moniteau,Virgil Goode,23 
29137,Monroe,Barack Obama,1398 
29137,Monroe,Gary Johnson,83 
29137,Monroe,Mitt Romney,2564 
29137,Monroe,Virgil Goode,12 
29139,Montgomery,Barack Obama,1740 
29139,Montgomery,Gary Johnson,77 
29139,Montgomery,Mitt Romney,3490 
29139,Montgomery,Virgil Goode,20 
29141,Morgan,Barack Obama,2773 
29141,Morgan,Gary Johnson,149 
29141,Morgan,Mitt Romney,5733 
29141,Morgan,Virgil Goode,33 
29143,New Madrid,Barack Obama,2814 
29143,New Madrid,Gary Johnson,127 
29143,New Madrid,Mitt Romney,4284 
29143,New Madrid,Virgil Goode,25 
29145,Newton,Barack Obama,6425 
29145,Newton,Gary Johnson,398 
29145,Newton,Mitt Romney,18181 
29145,Newton,Virgil Goode,79 
29147,Nodaway,Barack Obama,3172 
29147,Nodaway,Gary Johnson,173 
29147,Nodaway,Mitt Romney,5593 
29147,Nodaway,Virgil Goode,38 
29149,Oregon,Barack Obama,1419 
29149,Oregon,Gary Johnson,84 
29149,Oregon,Mitt Romney,2886 
29149,Oregon,Virgil Goode,32 
29151,Osage,Barack Obama,1473 
29151,Osage,Gary Johnson,102 
29151,Osage,Mitt Romney,5329 
29151,Osage,Virgil Goode,15 
29153,Ozark,Barack Obama,1261 
29153,Ozark,Gary Johnson,86 
