fips,county,candidate,votes
37077,Granville,Obama/Biden,13598
37077,Granville,Romney/Ryan,12405
37077,Granville,Johnson/Gray,208
37077,Granville,Write-in,64
37079,Greene,Obama/Biden,3778
37079,Greene,Romney/Ryan,4411
37079,Greene,Johnson/Gray,40
37079,Greene,Write-in,7
37081,Guilford,Obama/Biden,146365
37081,Guilford,Romney/Ryan,104789
37081,Guilford,Johnson/Gray,2105
37081,Guilford,Write-in,593
37083,Halifax,Obama/Biden,17176
37083,Halifax,Romney/Ryan,8763
37083,Halifax,Johnson/Gray,110
37083,Halifax,Write-in,30
37085,Harnett,Obama/Biden,17331
37085,Harnett,Romney/Ryan,25565
37085,Harnett,Johnson/Gray,429
37085,Harnett,Write-in,90
37087,Haywood,Obama/Biden,11833
37087,Haywood,Romney/Ryan,15633
37087,Haywood,Johnson/Gray,387
37087,Haywood,Write-in,121
37089,Henderson,Obama/Biden,18642
37089,Henderson,Romney/Ryan,32994
37089,Henderson,Johnson/Gray,589
37089,Henderson,Write-in,167
37091,Hertford,Obama/Biden,7843
37091,Hertford,Romney/Ryan,3007
37091,Hertford,Johnson/Gray,56
37091,Hertford,Write-in,12
37093,Hoke,Obama/Biden,10076
37093,Hoke,Romney/Ryan,6819
37093,Hoke,Johnson/Gray,167
37093,Hoke,Write-in,27
37095,Hyde,Obama/Biden,1163
37095,Hyde,Romney/Ryan,1193
37095,Hyde,Johnson/Gray,22
37095,Hyde,Write-in,5
37097,Iredell,Obama/Biden,26076
37097,Iredell,Romney/Ryan,49299
37097,Iredell,Johnson/Gray,747
37097,Iredell,Write-in,243
37099,Jackson,Obama/Biden,8095
37099,Jackson,Romney/Ryan,8254
37099,Jackson,Johnson/Gray,281
37099,Jackson,Write-in,71
37101,Johnston,Obama/Biden,27290
37101,Johnston,Romney/Ryan,48427
37101,Johnston,Johnson/Gray,768
37101,Johnston,Write-in,206
37103,Jones,Obama/Biden,2352
37103,Jones,Romney/Ryan,2837
37103,Jones,Johnson/Gray,32
37103,Jones,Write-in,9
37105,Lee,Obama/Biden,10801
37105,Lee,Romney/Ryan,13158
37105,Lee,Johnson/Gray,225
37105,Lee,Write-in,55
37107,Lenoir,Obama/Biden,13948
37107,Lenoir,Romney/Ryan,13980
37107,Lenoir,Johnson/Gray,136
37107,Lenoir,Write-in,22
37109,Lincoln,Obama/Biden,11024
37109,Lincoln,Romney/Ryan,25267
37109,Lincoln,Johnson/Gray,369
37109,Lincoln,Write-in,115
37113,Macon,Obama/Biden,5712
37113,Macon,Romney/Ryan,10835
37113,Macon,Johnson/Gray,241
37113,Macon,Write-in,73
37115,Madison,Obama/Biden,4484
37115,Madison,Romney/Ryan,5404
37115,Madison,Johnson/Gray,178
37115,Madison,Write-in,47
37117,Martin,Obama/Biden,6583
37117,Martin,Romney/Ryan,5995
37117,Martin,Johnson/Gray,64
37117,Martin,Write-in,10
37111,McDowell,Obama/Biden,6031
37111,McDowell,Romney/Ryan,11775
37111,McDowell,Johnson/Gray,215
37111,McDowell,Write-in,78
37119,Mecklenburg,Obama/Biden,272262
37119,Mecklenburg,Romney/Ryan,171668
37119,Mecklenburg,Johnson/Gray,3920
37119,Mecklenburg,Write-in,1050
37121,Mitchell,Obama/Biden,1838
37121,Mitchell,Romney/Ryan,5806
37121,Mitchell,Johnson/Gray,88
37121,Mitchell,Write-in,33
37123,Montgomery,Obama/Biden,4706
37123,Montgomery,Romney/Ryan,6404
